Title,Ingredients,Steps,Loves,URL,Main_Ingredient
Ikan Kuniran Saos Tiram,ekor ikan kuniran--kotak tahu--air jeruk nipis--bawang putih--bawang merah--jahe--garam--bahan saos tiram:--bawang bombay--bawang putih--tomat merah--saos tiram--kecap ikan--gula--garam--air--bumbu halus utk ikan goreng:--,"Lumuri ikan yg sudah dibersihkan dengan air jeruk nipis, biarkan 5 menit lalu bilas--Balurkan bumbu ikan goreng, lalu simpan ikan di kulkas selama 1 jam. Setelah 1 jam, goreng ikan sampai setengah matang--Tumis bawang bombay, bawang putih dan jahe sampai wangi. Tambahkan air, saos tiram, kecap ikan, tomat, garam dan gula. Garam sedikit saja karena kecap ikan sudah asin.--Setelah setengah mendidih masukkan ikan dan tahu, masak 5 menit sampai ikan matang. Koreksi rasa. Siap disantap--",6,/id/resep/4340682-ikan-kuniran-saos-tiram,ikan
Fillet Kakap Merah Saus Padang,"fillet kakap merah,--air lemon--bawang bombay kecil, iris tipis--bawang putih--cabe merah keriting--jahe, geprek--daun jeruk, buang tulang n remas--daun salam--saus tiram--gula--kaldu sapi--merica bubuk--penyedap rasa--air--garam--","Lumuri ikan dengan garam n merica, sisihkan. Ulek bawang putih n cabe keriting, kalau suka pedas boleh ditambah cabe rawit--Tumis bawang bombay dengan sedikit minyak goreng sampai layu, masukkan bumbu halus, daun jeruk, daun salam n jahe. Kalau sudah wangi + air, gula, ikan, saus tiram, kaldu sapi, penyedap rasa, garam. Aduk--Bila kuah sudah agak menyusut, masukkan air lemon...tes rasa--Siap dihidangkan--",6,/id/resep/4397671-fillet-kakap-merah-saus-padang,ikan
Tongkol Uleg Kimbek,ekor tongkol pindang--bawang putih--bawang merah--cabai rawit merah atau--daun salam--sereh--jahe--lengkuas--terasi--garam dan merica--minyak goreng--daun jeruk cacah lembut--,"Uleg tongkol pindang sampai halus, sisihkan--Uleg 5 siung bawang putih dan 10 butir cabai rawit merah dan terasi--Iris halus sisa cabai rawit merah, bawang putih dan bawang merah--Panaskan minyak goreng, masukkan bumbu uleg halus dan bumbu iris, serai, lengkuas dan jahe geprek sampai harum--Terakhir masukkan tongkol uleg, masak sampai mengering dan tidak menggumpal--Bisa bertahan hingga 3 hari, simpan di dalam stoples tutup rapat, selamat menikmati--",7,/id/resep/4397535-tongkol-uleg-kimbek,ikan
Kerapu Bumbu Kuning,"ekor kerapu sedang, cuci bersih--bumbu halus--baput--bamer--ketumbar--kunyit--jahe--daub jeruk--garam--","Blender bumbu halus, lalu lumuri ke ikan yang sudah di bersihkan.. biarkan / simpan d kulkas bbrp jam sblm di olah--Bakar di happy call yang sdh dipanaskan sebelumnya.. beri minyak sedikit, gak juga gpp--Angkat sajikan dengan sambal potong--",0,/id/resep/4396490-kerapu-bumbu-kuning,ikan
Kakap merah kuah kemangi,ekor ikan kakap merah--daun kemangi--bawang merah--asam jawa--kunyit bubuk--cabe rawit--garam gula--penyedap rasa--,"Bersihkan ikan dan potong bagi 4--Panaskan minyak, masukkam irisan bawang merah dan cabe, lalu masukkan air sesuai selera, setelah agak keluar uap, masukkan asam jawa dan kunyit--Tunggu air mendidih, kemudian masukkan ikan. Setelah ikan matang, masukkan daun kemangi.--Tambahkan garam, gula dan penyedap rasa. Sajikan--",4,/id/resep/4397621-kakap-merah-kuah-kemangi,ikan
Ikan bandeng bumbu kuning,ikan bandeng--jeruk nipis--daun jeruk nipis--garam--gula--penyedap rasa--daun salam--serai--air--minyak goreng--bumbu yg di haluskan :--kunyit--jahe--bawang merah--bawang putih--cabe merah--kemiri--,"Cuci bersih ikan bandeng, taburi air jeruk nipis selama 10 menit--Tumis bumbu yg dihaluskan smpe harum.--Masukan air, garam, penyedap rasa, gula, daun salam, daun jeruk, serai.--Cuci kembali ikan smpe bersih. Setelah mendidih masukan ikan bandeng smpe ke rendam dan tutup.--Sekali kali aduk dan koreksi rasa.--Setelah airnya menyusut, matikan api dan Ikan bandeng bumbu kuning siap di hidangkan 😊--",8,/id/resep/4397631-ikan-bandeng-bumbu-kuning,ikan
Ikan Kembung Goreng,ikan kembung--bawang merah--bawang putih--ketumbar--garam--penyedap rasa--jeruk nipis--minyak goreng--kunyit--jahe--,"Bersihkan ikan, tambahkan jeruk nipis diamkan 5 menit agar bau amis hilang.--Siapkan semua bumbu, haluskan--Setelah semua siap, balurkan semua bumbu ke ikan yang telah dibersihkan. Diamkan selama 30menit sebelum di goreng agar bumbu meresap sempurna--Setelah 30 menit, panaskan minyak goreng secukupnya didalam wajan. Tunggu sampai minyak benar2 panas. Kemudian masukkan ikannya. Tunggu sampai ikan matang dan sedikit kering. Angkat, Ikan kembung siap dihidangkan dengan nasi panas. Selamat mencoba.--",4,/id/resep/4375379-ikan-kembung-goreng,ikan
Sarden kemangi,i kaleng kecil sarden--tongkol cue--telur ayam--bumbu :--bawang merah di iris--bawang putih di iris--cabe keriting di iris--cabe hijau besar di iris--daun kemangi--,Rebus telur dan goreng tongkol cue sisihkan--Tumis bumbu yg iris--Setelah wangi masukan ikan sarden tambahkan sedikit air(me 1 gelas kecil)--Masukan telur dan ikan tongkolnya biarkan hingga kuah sedikit menyusut--Tambahkan garam dan penyedap rasa lalu masukkan daun kemangi--Cek rasa dan selesai--,0,/id/resep/4397269-sarden-kemangi,ikan
Fillet Kakap Tumis Bawang,"fillet kakap--bawang merah--bawang putih--cabe--garam, gula dan kaldu jamur--minyak goreng--tepung terigu--","Cuci bersih fillet kakap. potong sesuai selera. Lumuri dengan tepung terigu kering dan goreng hingga matang. Sisihkan--Tumis bawang merah, bawang putih dan cabe hingga harum. Masukkan ikan yang sudah digoreng. Aduk rata bersama garam, gula dan sedikit kaldu jamur. Taraaaaa.... hidangan sudah siap :)--",22,/id/resep/4358106-fillet-kakap-tumis-bawang,ikan
Ikan cakalang santan pedas sederhana,ikan cakalang--bumbu halus:--bawang putih--bawang merah--cabai rawit--bumbu tambahan :--garam halus--lengkuas geprek--tomat iris2--kaldu bubuk--santan siap saji  + air   belimbing--gula putih--,"Goreng dulu bumbu yang akam dihaluskan sampai layu, lalu angkat dan haluskan.--Setelah itu siapkan wajan untuk memasak, masukan bumbu halus dan bumbu pelengkap ke dalam wajan, lalu masukan ikan yang sudah digoreng, masak hingga bumbu meresap dan aroma sedap keluar.--Setelah itu incipi, jika sudah dirasa pas, maka masakn sudah selesai dan bisa disajikan bersama nasi putih. Selamat mencoba.--",6,/id/resep/4396141-ikan-cakalang-santan-pedas-sederhana,ikan
Gurami Masak Kecap,gurami segar--ketumbar--bawang putih--kunyit--bumbu halus:--kemiri--bawang putih--bawang putih--pelengkap--kecap manis--gula garam--air perasan jeruk nipis--air--minyak goreng--,Cuci bersih gurami. Lumuri dengan perasan jeruk diamkan selama 5 menit. Kemudian cuci lagi--Kerat2 gurami. Lumuri dengan bawang+tumbar+kunyit+garam yang sudah dihaluskan. Goreng sampe kecoklatan--Sementara itu tumis bawang bombai sampai harum. Masukkan bumbu halus kemudian tambahkan gula+garam tes rasa. Lalu masukan ikan masak sebentar. Angkat sajikan.--,8,/id/resep/4303321-gurami-masak-kecap,ikan
Oseng mercon mujair,ekor ikan mujair--jahe ujungnya aja--cabe merah keriting  +  cabe merah jablay--bawang merah--bawang putih--garam--gula merah--kecap--penyedap rasa--,"Goreng tanpa bumbu ikan mujair smpai agak kering jangan trllu kering biar bumbu meresap lalu tiriskan--Haluskan bawang merah, bawang putih, cabe jablay, garam iris jahe dn gula merah dn campurkan ke bumbu yg sudah dihaluskan--Iris bawang merah dn tumis smpai harum masukkan bumbu halus beserta jahe dn gula--Masak smpai matang dn harum tambahkan sdkit air, aduk2 dn tmbhkan kecap dn penyedap rasa sckupnya dn koreksi rasa--Lalu Masukkan ikan mujair yg telah digoreng biarkan smpai meresap bumbunya jgn trllu lama di msaknya ya.--Sajikan dgn nasi putih hangat dijamin Nambah deh ya mkannya. Selamat mencoba buibuuu--",5,/id/resep/4395765-oseng-mercon-mujair,ikan
Ikan Nila Acar Kuning Pedas,ikan nila hitam sedang--daun salam--sereh--cabe rawit--wortel--timun--jeruk nipis--bumbu halus--bawang merah--bawang putih--kemiri--jahe--kunyit--merica bubuk--cabe rawit--,"Bersihkan ikan, lumuri dengan jeruk nipis dan sedikit garam lalu goreng. Saya lebih suka gorengnya sampai kering--Ulek semua bumbu halus. Geprek batang sereh--Iris wortel dan timun (buang bagian tengah) memanjang.--Tumis semua bumbu termasuk batang sereh dan daun salam. Aduk sampai harum. Masukkan cabe rawit utuh. Masukkan wortel dan aduk2 lalu beri sedikit air. Biarkan wortel sampai agak matang--Masukkan timun, Garam, gula, penyedap rasa sedikit dan Perasan jeruk nipis. Cek rasa. Jika cukup tunggu air sampai asat tapi jgn terlalu kering.--Masukkan ikan yg telah digoreng. Dan Ikan Nila Acar Kuning Pedas siap dihidangkan.--",29,/id/resep/4385069-ikan-nila-acar-kuning-pedas,ikan
Sarden bumbu pedas,klg sarden king fisher besar--bombay ukuran sedeng--cabe merah--daun bawang--jahe--penyedap--garam--merica bubuk--gula pasir--minyak--air  saja--,Buka kaleng sarden terlebih dulu--Iris jahe bawang bombay dan cabe merah lalu tumis sampai harum--Tambhkan sarden aduk dan bumbu lainnya aduk perlahan tambahkan air sedikit saja agar saus sarden nggak terlalu kental--Menjelang di angkat tambahkan daun bawang dan cabai rawit--,5,/id/resep/4394786-sarden-bumbu-pedas,ikan
Ikan Kerapu Bumbu Pedas,"ekor ikan kerapu,--jeruk nipis--garam--bumbu halus :--tomat merah uk. kecil--cabe rawit merah--cabe merah--bawang merah--bawang putih--bawang bombay--terasi--bahan pelengkap :--cabe merah, iris serong--cabe rawit hijau--daun bawang, iris memanjang--wortel, iris serong tipis--bawang bombay, iris bulat--garam, gula dan merica--saos sambal--","Bersihkan ikan kerapu, cuci bersih, tiriskan air beri perasan jeruk nipis dan taburi garam secukupnya--Goreng ikan hingga agak kering, angkat dan tiriskan--Panaskan minyak untuk menumis, masukkan bawang bombay, aduk hingga harum, tambahkan bumbu halus, aduk rata hingga tanak--Tambahkan garam, gula, merica dan saos sambal--Kemudian beri sedikit air, masukkan wortel, biarkan hingga wortel agak lunak, aduk rata--Tambahkan ikan yang telah digoreng, aduk rata hingga ikan rata terkena bumbu, tambahkan sedikit air, biarkan hingga bumbu meresap ke dalam ikan--Setelah itu masukkan cabe dan daun bawang, aduk rata perlahan agar ikan tidak hancur--Kemudian koreksi rasa, angkat dan sajikan dengan nasi putih hangat.--Sangat simple tapi buat yang tidak tahan pedas cabe boleh disesuaikan selera saja--Selamat mencoba 😉--",14,/id/resep/4382515-ikan-kerapu-bumbu-pedas,ikan
Kakap merah goreng,ekor ikan kakap merah--garam--jeruk nipis--,"Bersihkan ikan dari sisiknya, sy potong jd 3 bagian, balurkan dg garam dan perasan jeruk nipis, diamkan 15 menit--Goreng dlm minyak panas, sampai kecoklatan, sy gorengnya sampai warnanya agak coklat tua, supy kriuk2 saat dimakan.--Sajikan bersama sambal jeruk nipis.--",1,/id/resep/4389498-kakap-merah-goreng,ikan
Penyet iwak lele&mujair sambal terasi,"lele asap--ekor mujair asap--bumbu sambel :--bawang merah--bawang putih--cabe kriting--terasi,sy tm sdkit--garam--tomat kecil--","Cuci bersih ikan asap,lalu goreng lg.--Cuci bahan sambal lalu goreng smp agak matang (jgn trllu mateng ya)--Pindahkan kecobek,tambahkan garam & terasi..uleg smp lembut..tmbhkan kemangi..uleg sbntar--Penyet ikan diatas cobek..mantab..--Boleh dtmbh ya cabenya juga lho.. Sy jdikan lauk utk sayur asem hr ini..--..mksh cookpad..--",19,/id/resep/3470337-penyet-iwak-lelemujair-sambal-terasi,ikan
Brengkes Patin Tempoyak,ikan patin--tempoyak durian--dihaluskan:--cabe merah--bawang putih--bawang merah--jahe--lengkuas--kunyit--serai--terasi--gula dan garam--,"Bumbu yg sudah halus dicampurkan dengan tempoyak lalu cek rasa--Baluri patin dengan bahan yg dicampur sampai merata--Bungkus ikan dgn daun pisang lalu kukus 40 menit dgn api sedang--Dinginkan brengkes setelah matang, lalu panggang hingga daun pisang kehitaman.--Sajikan bersama lalapan dan sambal buah--Tips: pilih patin yg berlemak agar rasa lebih mantap.--",7,/id/resep/4389514-brengkes-patin-tempoyak,ikan
Ikan Tongkol Suwir Kemangi,i ikan tongkol--kemangi--bawang merah--bawang putih--cabe setan--tomat hijau--kaldu bubuk--gula--minyak goreng untuk numis--,Ikan tongkol suwir suwir--Bersihkan kemangi ambil daun nya saja cuci bersih sisihkan.--Iris semua bumbu lalu tumis (minyak agak banyak yaa biar nanti skalian goreng tongkol biar kering).--Masukan kaldu bubuk gula tes rasa kalo sudah pas masukin tongkolnya aduk2 kemudian masukan tomat.--Kalo udah agak kering baru masukan kemangi tunggu smpe layu matikan api. Lalu sajikan--,6,/id/resep/4389263-ikan-tongkol-suwir-kemangi,ikan
Sop ikan gurame,ikan gurame--bawang putih--cabe merah--serai--bawang merah--jahe--lengkuas--daun salam--daun jeruk--royco--air--garam--gula merah--merica--seledri--daun bawang--,"Bersihkan dan potong ikan gurame, rendam dengan jeruk nipis--Haluskan bumbu seperti bawang merah, bawang putih, garam, lada dan geprek jahe, lengkuas lalu serai--Tumis bumbu tersebut, setelah harum masukan ikan gurame serta irisan cabe merah, seledri, daun bawang, daun salam dan daun jeruk--Tambahkan air dan gula merah secukupnya, sekaligus royco dan merica--Hidangkan :)--",2,/id/resep/4388841-sop-ikan-gurame,ikan
Pesmol Ikan Mujaer,"ekor ikan mujaer--lmbr daun salam--lengkuas, geprek--sereh, geprek--cabe rawit utuh--garam--gula merah--gula putih--minyak untuk menumis dan menggoreng--santan cair--bumbu halus :--bawang putih--bawang merah--cabe keriting--kemiri--kunyit--jahe--","Bersihkan ikan, goreng dan jangan sampai kering--Tumis bumbu halus, cabe rawit, salam, sereh, dan lengkuas sampai harum--Tambahkan santan, garam, dan gula merah sampai mendidih dan larut. Rasakan bumbu--Setelah sesuai rasanya, masukan ikan dan masak sampai kira2 bumbu meresap. Kuahnya sesuai selera ya kalau mau banyak boleh atau mau nyemek saja.--Sajikan dengan nasi hangat.😊--",4,/id/resep/4378476-pesmol-ikan-mujaer,ikan
Pesmol Ikan Mas ala Mamak Aidan,ekor ikan mas ukuran sedang--air matang--minyak untuk menggoreng ikan & sebagian u/menumis--jeruk nipis--garam--gula dan bumbu penyedap--cabe rawit--daun bawang--sereh--lengkuas--daun salam--tomat--bumbu yg dihaluskan:--bawang merah--bawang putih--kemiri--kunyit--cabe merah keriting--,"Cuci bersih ikan mas, berikan jeruk nipis dan garam, diamkan selama kurang lebih 10menit, lalu goreng ikan sampai matang kecoklatan (sesuai selera)--Tumis bumbu yg dihaluskan dan masukan sereh, lengkuas dan daun salam sampai harum dan bumbu terasa matang (gunanya kemiri disangrai dan kunyit dibakar agar kedua bumbu lebih cepat rasanya matang, kalo kata mamahku)--Setelah bumbu harum dan terasa matang, masukan air dan beri garam, gula dan penyedap, sambil dikoreksi rasanya--Masukan tomat dan cabe rawit, masak sampai mendidih, lalu masukan ikan mas yg sudah digoreng dan biarkan bumbu agar meresap sebentar, beri daun bawang, aduk rata--Siap disajikan dengan nasi hangat ❤--",2,/id/resep/4387876-pesmol-ikan-mas-ala-mamak-aidan,ikan
Sup ikan kakap asam pedas,ekor ikan kakap merah atau putih--air putih--bawang putih--kailan   atau--wortel--jamur  klo ga ada boleh di skip--cabe rawit--kecap ikan--kaldu jamur--minya untuk menumis   saya pakai minya zaitun--lengkuas--serai--daun salam--jeruk nipis peras ambil airnya--gula pasir--,Tumis bawamg putih sampai harum masukan kengkuas dan serai serta daun salam--Setelah ikan empuk--Masukan air putih sampai mendidih masukan wortel ikan dan jamur cabe rawit--Laku masukan bumbu2 dan beri perasan air jeruk nipis tggu hingga mendidih masukan kailan koreksi rasa dan sajikan--,3,/id/resep/4388193-sup-ikan-kakap-asam-pedas,ikan
Sambalado Cue Tongkol,keranjang ikan tongkol ukuran sedang--sereh--daun salam--gula--garam--jeruk nipis--bumbu halus:--cabai rawit merah--cabai merah kriting--cabai rawit hijau--cabai merah besar buang isi nya--bawang merah--bawang putih--kemiri goreng--jahe--kunyit--kencur--lengkuas--,"Bersihkan ikan dari kepala dan bersihkan duri--Siapkan wajan dan panaskan minyak. Goreng ikan hingga matang kecoklatan. Sisihkan--Haluskan cabe2an dan bumbu yg lain nya 😁--Siapkan wajan dan panaskan minyak. Tumis bumbu hingga aroma keluar. Masukkan daun salam dan sereh geprek--Tambahkan air kurleb 200 ml. Bumbui dengan gula dan garam. Tes rasa--Masukkan ikan kedalam bumbu, beri perasan jeruk nipis.--Jika rasa sudah pas sesuai selera, angkat dan sajikan--",11,/id/resep/4387149-sambalado-cue-tongkol,ikan
Tongkol suwir pedas,ekor pindang tongkol ukuran sedang lalu suwir2--cabe rawit--bawang merah--bawang putih--jahe--tomat--sereh digeprek--daun salam--daun jeruk--jeruk sate--garam n gula--,Uleg semua bumbu kecuali sereh daun salam dan daun jeruk--Panaskan minyak lalu masukkan bumbu dan sereh daun salam daun jeruk tumis hingga harum--Setelah itu masukkan tongol yg disuwir lalu aduk aduk dan beri air sedikit.--Beri garam dan gula lalu cek rasa.--Setelah pas lalu hidangkan. dijamin ennnnnaakkk bgt--,7,/id/resep/4387471-tongkol-suwir-pedas,ikan
Kepala Ikan patin daun kemangi,kepala ikan patin--bawang merah--bawang putih--daun kemangi--cabe rawit--cabe merah--garam--gula putih--penyedap--daun salam--serai--daun jeruk--kunyit--jahe--lengkuas--belimbing wuluh--tomat--minyak untuk menumis--air--,"Cuci kepala ikan sampai bersih buang insang nya--Haluskan kunyit,jahe,bawang merah,bawang putih,cabe merah--Tumis bumbu halus sampai wangi--Setelah wangi beri air secukupnya masukan daun salam,daun jeruk,lengkuas dan serai--Setelah air matang mskan kepala patin,cabe rawit dan belimbing wuluh yg sudah d iris (jangan terlalu tipis mengirisnya yah)--Tambahkan garam,gulapenyedap dan tomat--Koreksi rasa lalu Diamkan sampai ikan matang--Setelah kepala patin matang masukan daun kemangi aduk"" pelan yah supaya kepala ikan ga hancur--Tunggu sampai daun kemangi layu,jdi deh 😁😁😁😁--Enak seger gurih gtu hahaha selamat mencoba--",3,/id/resep/4387748-kepala-ikan-patin-daun-kemangi,ikan
Ikan tongkol suir rica-rica,ekor tongkol sedang--bumbu halus :--bawang putih--bawang merah--cabe merah--cabe rawit--tomat--kunyit--kemiri--bahan tambahan :--jahe--daun jeruk--serei--daun kemangi--gula--garam--royco--,"Suir ikan tongkol, klo saya pakai tangan--Haluskan bumbu dan tumis--Tambahkan daun jeruk, serei, jahe, garam, gula dan royko. Sambil incip rasanya--Kalau udah tercium bau harum, tambahkan air dan masukkan ikan tongkol--Tunggu sambil bumbu meresap--",11,/id/resep/4387122-ikan-tongkol-suir-rica-rica,ikan
Ikan sarden kaleng + sayur kale black magic,kaleng ikan sarden--kentang rebus--bawang bombay--cabe rawit--sayur kale sesukanya--garam--minyak untuk menumis--,"Rebus sayur kale selama kurleb 3 menit, sisihkan.--Iris cabe dan bawang bombay. Lalu tumis sampai wangi. Masukkan kentang rebus yang sudah dipotong potong. Tambah garam sckpnya.--Masukkan ikan sarden, masak hingga bumbu tercampur.--Sajikan dengan nasi putih + sayur kale. Siap santap 😁--",5,/id/resep/4387515-ikan-sarden-kaleng-sayur-kale-black-magic,ikan
Pindang Kepala Simba,"kepala simba--asem jawalarutkan dgn air hangat--bahan bumbu halus--cabe merah rawit--bawang merah--bawang putih--garam--kemangi--royco--tomat2--laos--jahe,  kunyit--daun salam--gula putih--","Haluskan semua bumbu kemudian tumis hingga matang dan masukkan 500cc air,setelah air mendidih masukkan ikan.--Masukkan garam,gula,royco,daun salam dan laos serta potongan Tomat.--Cek Rasa,tunggu hingga Ikan matang,jangan memasak ikan terlalu lama,karena ikan simba kalau terlalu lama dimasaknya hancur,rasa ikannya juga beda.--Angkat sajikan--",7,/id/resep/4352474-pindang-kepala-simba,ikan
Batagor ikan tuna,batagor :--tepung sagu tani--daging ikan tuna--bawang putih--dashi/bisa tambahkan takaran knorr nya--knorr nam--air--minyak zaitun untuk menggoreng--kulit pangsit siap pakai--bumbu kacang :--kacang tanah--almond--bawang putih--kecap manis--gula pasir--garam--knorr--minyak zaitun  untuk menumis--,"Bumbu kacang : blender semua bahan jadi satu hingga halus. Tumis hingga keluar minyak lebih banyak. Koreksi rasa. Sisihkan.--Batagor : Blender semua bahan A kecuali sagu tani sampai halus. Lalu masukan sagu tani dan blender lagi sampai tercampur. (Adonan tidak encer tetapi tdk padat sekali)--Ambil satu lembar kulit pangsit, Isi dengan 1 sdm adonan ikan halus. Tekan di tengah pada keempat sisinya. Sisihkan. Lakukan hingga adonan habis. Jika mau di besokan bisa masukan freezer dalam wadah kedap udara atau plastik tahan panas.--Panas kan wajan berisi setengah minyak zaitun. Setelah panas kecilkan api nya lalu masukan batagor satu persatu terendam minyak hingga kecokelatan. (Api kecil agar memastikan adonan batagor di dalamnya matang.--Sajikan dengan bumbu kacang.--",6,/id/resep/4385823-batagor-ikan-tuna,ikan
Kaki Naga Lele #keto #ketofy #ketopad,filet daging lele--telor--tepung kelapa--wortel sedang--daun seledri iris lembut--bawang putih blend--garam krosok--olesan :--telor kocok lepas--tepung parnir khusus bocil--,"Ambil filet daging lele tanpa kulit. Giling halus. Sisihkan.--Iris kotak2 kecil wortel. Aq pake setengahnya dari 1 wortel--Campur jadi 1 wadah, gilingan filet lele, telor, wortel, seledri, bawang putih blend, tepung kelapa dan garam. Aduk rata.--Ambil adonan 1 sdm, pipihkan beri stik, tutup stik dengan adonan. Ulangi hingga habis.--Kukus kaki naga hingga matang.--Disantap langsung juga sudah enyaaak dicocol sambel keto dan mayonais keto--Kalau mau digoreng juga bisa, bisa langsung atau celup telor dulu cocol dengan sambel keto dan mayonais keto--Kalau untuk bocil2 celup telor dulu, gulung di tepung parnir, celup telor lagi dan gulung lagi di tepung parnir--",4,/id/resep/4369815-kaki-naga-lele-keto-ketofy-ketopad,ikan
Lele Goreng,"ekor lele ukuran sedang, bersihkan--bumbu halus :--bawang putih--ketumbar bubuk--garam halus--kunyit--",Balur lele dengan bumbu halus.--Diamkan selama 30 mnt smp bumbu meresap.--Goreng dengan minyak panas dan lele goreng siap dinikmati.--,2,/id/resep/4386728-lele-goreng,ikan
Ikan patin bumbu kecap,"ekor ikan patin,--bawang putih--bawang merah--bawang bombay--kecap--royco--daun salam--lengkuas--saos tiram--air--cabai--","Goreng ikan patin sampai kering, tiriskan--Tumis bawang putih dan bawang merah serta bawang bombay, tambahkan lengkuas, daun salam--Masukkan kecap dan saus tiram serta air koreksi rasa. Tambahkan royco.--Masukkan ikan patin yg sudah digoreng td. Masak hingga bumbu meresap.--Angkat dan sajikan dengan nasi hangat.--",4,/id/resep/4386851-ikan-patin-bumbu-kecap,ikan
Mangut Lele dan Telor Lele #keto #ketofy #ketopad,badan bawah lele + telor lele + kulit lele--bawang merah--bawang putih--jahe--kunyit--kencur--daun jeruk--daun salam--serai memarkan--kemiri--garam krosok--santan kara dicairkan--minyak kelapa--,"Haluskan semua bumbu kecuali daun2 an dan serai. Sisihkan--Tuangkan minyak kelapa ke dalam wajan, biarkan tua..--Masukkan bumbu halus ke dalam wajan sambil diaduk2 masukkan daun salam, daun jeruk dan serai. Aduk rata.--Masukkan lele dan kulit lele aduk2 rata biarkan setengah matang.--Masukkan santan kara yang telah dicarikan.--Aduk2 rata sampai mendidih. Tes rasa. Mangut siap dihidangkan...😍--",2,/id/resep/4370787-mangut-lele-dan-telor-lele-keto-ketofy-ketopad,ikan
Tumis gurame pedas asam.,gurame di--cabe rawit  diiris--bawang putih diiris--asam kandis--tomat diiris--gula  saja--garam--bawang merah--salam--,"Goreng gurame sampai kering lalu angkat dan sajikan di piring--Tumis bawang putih, bawang merah sampai harum lalu masukan cabe, tomat hingga layu tambah sedikit air--Lalu masukan asam kandis--Setelah tumisan mendidih angkat lalu siram gurame yang telah disajikan dipiring...--Selamat mencoba 😊--",6,/id/resep/4385390-tumis-gurame-pedas-asam,ikan
Tuna Corn Pastry,pary inan merk edo--tuna--jagung--wortel--cabe merah keriting--bawang putih--garam--lada--saus tiram--telur rebus--air--minyak untuk menumis--topping :--mayonaise--saus sambal--parsley cincang--,"Panaskan minyak untuk menumis, masukan bawang putih, lalu tuna, masak hingga tuna setengah matang, lalu masukan jagung, wortel, cabe merah, garam, lada dan gula. Masak hingga matang--Siapkan pastry instan, potong kotak-kotak lalu isi dengan isian tuna, tambah kan telur rebus yg sudah dipotong kecil-kecil. Bentuk segitiga seperti gambar disamping--Pastry yg sudah di isi, dioles dengan kuning telur, lalu ditabur dengan mayonaise dan saus sambal dengan menggunakan plastik segitiga, terakhir taburi daun parsley cincang--Panggang di oven dengan suhu 180-200 derajat selama 20 menit. Atau menyesuaikan oven masing-masing ya, kalau mau lebih garing bisa ditambahkan waktu memanggangnya. Selamat mencoba 😀--",6,/id/resep/4386505-tuna-corn-pastry,ikan
Ikan patin kuah kuning seger,ikan patin--bawang merah--bawang putih--kemiri--kunyit--cabe rawit--garam--penyedap--daun salam kering--lengkuas--tomat hijau--minyak untuk menumis bumbu--,Potong2 ikan patin dan bersihkan--Haluskan semua bumbu kecuali lengkuas dan daun salam--Geprek lengkuas--Tumis semua bumbu dan masukan daun salam sampai berbau harum--Kasih air secukup nya. Tunggu sampai mendidih dan masukan ikan patin--Masuk kan tomat yang sudah di potong2--Angkat dan sajikan...ini bikinnya cepet benget tapi aku gak menitin 😂--,29,/id/resep/4386574-ikan-patin-kuah-kuning-seger,ikan
Mangut Cakalang,ikan cakalang besar--kemangi--santan--bumbu halus:--bawang merah--bawang putih--merica bubuk--ketumbar--garam--gula--kunyit--bumbu geprek:--sereh--jahe--,"Lumuri ikan dgn jeruk nipis lalu diamkan 5 menit (agar tidak amis).--Goreng ikan setengah matang.--Siapkan bumbu halus, lalu tumis. Kemudian masukkan bumbu geprek. Tumis sampai harus--Masukkan 1 gelas air pada tumisan bumbu. Tunggu sampai mendidih.--Masukkan ikan yg sudah digoreng. Lalu masukkan 2 gelas santan, sambil aduk perlahan agar santan tidak pecah, tunggu sampai mendidih dan kuah meresap ke bumbu.--Koreksi rasa, jika bumbu sudah meresap ke ikan. tuangkan kemangi.--Siap disajikan.----",6,/id/resep/4386591-mangut-cakalang,ikan
Ikan Patin Bumbu Kuning,ikan patin--bawang putih--bawang merah--kunir--garam & gula--ketumbar--serai geprek--daun jeruk--kemiri--tomat iris²--daun kemangii--kalo pengen pedes bisa di tambahkan lombok--,"Goreng terlebih dulu ikan patin nya--Bumbu halus : bawang merah, bawang putih, kunir, gula, garam, ketumbar, kunir--Panas kan minyak secukup nya, setelah itu gongso bumbu halus--Dan masukan daun jeruk, serai geprek, tomat iris², sambil di aduk tambahkan air secukupnya, sambil di aduk pelan²--Masukan ikan patin, tunggu sampai mendidih, masukan daun kemangii--Koreksii rasa sambil di aduk pelan² yaa bun 😊--",8,/id/resep/4386277-ikan-patin-bumbu-kuning,ikan
Tumis ikan tongkol cue suir,"ekor ikan tongkol cue, goreng kemudian di suir--bumbu :--bawang merah, iris--bawang putih, iris--cabe ijo, iris,, cuma difoto qo ga keliatan cabe ijonya--cabe rawit, iris serong--minyak u/menumis--gula dan garam--",Tumis bawang merah n putih sampai harum masukan cabe ijo dan rawit beri sedikit air. dan masukan ikan cue yg sudah disuir aduk2. beri gula dan garam. koreksi rasa--Selesai--,3,/id/resep/4386583-tumis-ikan-tongkol-cue-suir,ikan
