Title,Ingredients,Steps,Loves,URL,Main_Ingredient
Oseng ampela tahu(ini sederhana bingit hihihi),kotak tahu putih--ampela utuh--cabe--bawang merah--bawang putih--scukupx garam dn micin--,"Rebus ampela smpe empuk ga ush dikasih bumnu--Goreng setengah mtang tahu--Ulek mentah bumbux, p--Ptong2 ampela, goreng bumbu smpe matang lalu masukan tahu dan ampela ditmbh kecap juga enak bun--",2,/id/resep/4438482-oseng-ampela-tahuini-sederhana-bingit-hihihi,tahu
Tempe tahu bacem,papan tempe--tahu--bumbu halus:--bawang merah--bawang putih--ketumbar--keping asam--gula merah--garam--kecap manis--lengkuas geprek--kaldu bubuk--,"Potong tempe dan tahu, haluskan bumbu--Tumis bumbu hingga harum, masukan lengkuas, masukan air, tambahkan kecap manis--Masukan tempe dan tahu, ungkep sampe air menyusut--Setelah menyusut, sisihkan--Panaskan minyak dan goreng--Angkat dan sajikan--",7,/id/resep/4438068-tempe-tahu-bacem,tahu
Sayur Tahu Kacang Bumbu Kuning Pedassss,kacang panjang--tahu--cabai hijau kecil--cabai merah--bawang merah--bawang putih--kemiri--kunyit--laos--daun salam--garam--gula pasir--royco sapi--minyak goreng--santan kelapa--,"Potong potong kacang panjang dan potong dadu tahu.--Rebus kacang panjang sampai setengah matang. Goreng tahu setengah matang--Siapkan bumbu halus.--Ulekk cabai merah, bawang merah,bawang putih, garam, kunyit dan kemiri--Geprekk laoss--Goreng minyakk, masukkan bumbu halus. Oseng sampai tercium baunya, masukkan laos dan daun salam. Tambah sedikit air--Masukkan kacang panjang dan tahu. Masak sampai matang. Tambahkan air--Masukkan santan kelapa. Aduk sampai tercampur.--Tambahkan royco, sedikit garam dan sedikit gula pasir. Aduk--Icipi rasa. Bila sudah matang matikan api.--",8,/id/resep/4437935-sayur-tahu-kacang-bumbu-kuning-pedassss,tahu
Tahu telor bumbu kacang,"telor--tahu putih,  dadu--daun bawang, iris halus--mentimun,  dadu--tauge, rendam air panas--minyak--garam--bumbu kacang :--kacang tanah--cabe rawit merah, goreng sebentar--bawang putih, goreng sebentar--gula merah--garam--air--pelengkap :--bawang goreng--kecap manis--","Kocok telur dengan garam dan daun bawang, lalu tambahkan tahu yg sdh dipotong dadu, goreng sampe matang. Sisihkan.--Masukan dalam blender cabe, bawang putih, kacang, gula merah, dan air blender sampe halus.--Didihkan bumbu kacang, tambahkan garam test rasa.--Tata tauge dan mentimun diatas telur yg sdh digoreng, siram dengan bumbu kacang lalu taburi dengan bawang goreng. Sajikan😊--",9,/id/resep/4437838-tahu-telor-bumbu-kacang,tahu
Sop bakso tahu wortel buncis sederhana,"bakso ukuran kecil--wortel ukuran sedang kupas lalu--tahu--buncis--bawang merah iris--minyak untuk menumis--air--garam, penyedap rasa--","Bersihkan wortel, buncis, tahu yang sudah di potong--Tumis irisan bawang merah sampai harum kemudian masukan air secukupnya--Tambahkan garam, penyedap rasa aduk aduk tes rasa--Masukan buncis,wortel masak sampai agak matang, masukan tahu bakso aduk sampai semua matang--Sop siap di hidangkan--",3,/id/resep/4437606-sop-bakso-tahu-wortel-buncis-sederhana,tahu
Bola tahu rambutan,tahu--tepung serbaguna sajiku--lada--garam--remukan mi--,"Hancurkan tahu hingga halus--Campurkan tahu yang telah hancur dengan tepung, lada dan garam--Bentuk bola-bola--Gulirkan bola bola tahu dengan remukan mi--Goreng hingga kecoklatan dan matang--Sajikan dengan saus sambal--",44,/id/resep/4437277-bola-tahu-rambutan,tahu
Tumis Tahu Bakso,tahu--bakso--daun salam--daun jeruk--kecil jahe di keprek--kecil lengkuas di keprek--serei di keprek--garam--bahan yang di rajang--bawang merah--bawang putih--cabe hijau panjang--cabe rawit--,"Goreng sebentar tahu--Tumis bahan2 yang di rajang dan masukkan serei, lengkuas, jahe, daun jeruk dan daun salam tumis sampai harum lalu masukkan tahu dan baso aduk aduk dan beri garam dan beri sedikit air terus aduk sampai air mengering dan koreksi rasa--Tumis tahu bakso siap disajikan--",3,/id/resep/4435936-tumis-tahu-bakso,tahu
Sayur Tahu Sederhana,tahu kuning--wortel kecil--besar bawang merah--bawang putih--daun bawang--tomat--garam--gula--ladaku--royco--cangkir air--minyak untuk tumis--,"Cuci, Potong wortel dan tahu--Iris bawang merah,putih, daun bawang, tomat. (Tumis)--Didihkan Air lalu masukan sayuran setelah matang masukan tahu--Masukan bumbu2 seperti garam gula royco, dan Tumisan yang tadi--Cicipi Rasa dan Siap di sajikan--",10,/id/resep/2457704-sayur-tahu-sederhana,tahu
Sup bola tahu (untuk anak),tahu putih--sosis sapi--wortel--tepung terigu--telor--garam--kuah :--air--kaldu bubuk--seledri--daun bawang--bawang putih--garam----,"Hancurkan tahu, masukan tepung terigu campur sampai rata, lalu tambahkan sosis cincang, wortel parut, serta sedikit garam dan telor aduk, bentuk bulat²--Rebus bola² tahu tadi (sampai mengapung, angkat) dan tiriskan--Buat kuahnya, masak air dengan bawang putih cincang dan kaldu ayam sampai mendidih lalu masukan garam, seledri dan daun bawang--Lalu masukan bola² tahu dan matikan api. jangan lupa tes rasa--",1,/id/resep/4435797-sup-bola-tahu-untuk-anak,tahu
Talor (tahu telor),tahu kuning--telur ayam--,Benyak tahu kuning sampai halus--Lalu masukan ke dalam mangkuk--Pecahkan telur ayam lalu masukan telur ke dalam mangkuk berisi tahu yang sudah di haluskan--Aduk hingga merata--Lalu masukan ke dalam kompor goreng sampai kering--Lalu tuangkan kedalam piring--Jadi deh....😀😀😀😀--,6,/id/resep/4436711-talor-tahu-telor,tahu
Perkedel tahu kuning daging crispy di luar lembut di dalam,tahu kuning--telur--daging parut di tumis hingga berubah warna--tepung tapioka--tepung terigu--bawang putih yg di haluskan--bawang bombay--kaldu jamur--merica bubuk--daun bawang--garam--minyak untuk menggoreng--,"Haluskan tahu kuning, kemudian tambahkan daging yg sudah d tumis, telur, tepung terigu, tepung tapioka, bawang putih, daun bawang, kaldu jamur, merica bawang bombay, garam--Aduk hingga tercampur rata kemudian bentuk bulat agak pipih--Goreng hingga coklat keemasan--Siap di hidangkan--",7,/id/resep/4433380-perkedel-tahu-kuning-daging-crispy-di-luar-lembut-di-dalam,tahu
Tempe tahu bacem,tempe--tahu--kelapa muda--gula merah--daun jati--serai--jahe--lengkuas--daun salam--asam jawa--minyak goreng--merica bubuk--garam--masako--kecap manis--bumbu halus :--bawang merah--bawang putih--ketumbar--kemiri--,"Potong tahu dan tempe sesuai selera. Sisihkan. Haluskan bumbu. Siapkan wajan dan panaskan minyak.--Masukan bumbu halus, serai, daun salam, jahe dan lengkuas. Tumis sampai harum. Tambahkan air kelapa muda. Aduk2 sebentar lalu masukan asam jawa, gula merah dan daun jati, tunggu sampai mendidih. Masukan tempe dan tahu. Diamkan sebentar.--Masukan garam, merica, kecap dan masako dan biarkan sampai airnya menyusut agar bumbu terserap sempurna.--Setelah air menyusut angkat dan diamkan sampai dingin baru kemudian goreng sebentar.--",6,/id/resep/4435581-tempe-tahu-bacem,tahu
Makaroni schotel tahu kukus,"makaroni spiral--tahu putih--sosis--telur ayam--wortel cincang--bawang bombay cincang--bawang putih cincang--daun bawang--susu sapi murni--lada--saos tiram--garam, gula--penyedap rasa roco sapi--keju chedar--minyak utk menumis--","Rebus makaroni sebentar, kasih minyak goreng biar tdk lengket--Cincang wortel, daun bawang, bawang putih+ bombay, sosis jg.--Tahu putih hancurkan, sisihkan--Tumis bawang putih, bombay smp harum. Tmbhkan saos tiram, gula pasir, penyedap rasa. Masukkan wortel, daun bawang aduk rata. Kemudian masukkan tahu putih, aduk rata--Masukkan makaroni, aduk2. Kemudian masukkan susu yg sdh dicampur telur dan lada. Aduk2, test rasa--Ambil cetakan alumunium foil, masukkan kemudian taburi keju diatasnya--Kukus kurleb 15 menit, hidangkan dengan saos sambal--",36,/id/resep/4434515-makaroni-schotel-tahu-kukus,tahu
Tahu bakso ayam,tahu pong--daging ayam--tepung tapioka--telur--bawang putih--garam--lada--daun sledri+daun bawang iris tipis--,"Campur ayam, telur, bawang putih, garam, lada, haluskan (sy pake blender daging)--Tambahkan irisan sledri dan daun bawang, tapuika, aduk rata (adonan biasa ya ga encer, ga kental)--Belah tahu, ambil adonan pakai sendok, masukkan kedalam tahu sampai penuh, kukus sampai matang.--Pelapis : 1 butir telur, 1 sdt terigu, 4 sdm air, campur sampai rata, celupkan tahu bakso, goreng sampai kecoklatan.--#kalau suka kenyal tambahkan tapioka, adonan jadi padat. (Pnya saya ga kenyal)--#sy pake tahu pong karena mls goreng tahu😂,, bisa pakai tahu putih, goreng dulum--",11,/id/resep/4434644-tahu-bakso-ayam,tahu
Telur puyuh tahu balado,"telur puyuh , rebus, goreng sebentar sisihkan--tahu cina  kotak-kotak, goreng  matang sisihkan--cabe keriting--tomat ukuran sedang,  kotak--bawang putih--bawang merah--daun jeruk--sereh, geprek--daun salam--minyak wijen, skip bila tdk ada--garam dan gula--","Haluskan bumbu, bawang putih, bawang merah, cabe, tumis dgn minyak wijen, jika sdh harum tambahkan sedikit air--Masukkan tomat, daun jeruk, sereh, salam dan gula serta garam, koreksi rasa--Jika bumbu sdh matang, masukkan telur puyuh dan tahu.., angkat dan sajikan moms 😋--",10,/id/resep/4435288-telur-puyuh-tahu-balado,tahu
Tahu isi sayur,tahu kulit--isi tahu--telur--daun bawang dan seledri--tepung maizena--bumbu--bawang putih--merica--garam--tepung terigu--tepung sajiku--,Tahu kulit di cuci dan di sobek tengahnya.--Haluskan bumbu bawang garam merica.--Potong potong daun bawang seledri. Lalu tambahkan telur tepung maizena. Kocok.--Lalu masukkan adonan tadi kedalam tahu.--Lalu untuk kulit luar tahu tepung terigu dan tepung sajiku. Tambahkan air sedikit.--Masukkan tahu dalam adonan untuk luar tadi. Lalu goreng hingga kecoklatan. Dan bisa di sajikan. 😚😚😊👍--,7,/id/resep/4433998-tahu-isi-sayur,tahu
Pepes tahu,tahu cina/tahu putih--kemangi--masako ayam--garam--daun salam--daun pisang utk mem--bumbu halus:--cabe merah kriting+rawit--bawang merah--bawang putih--,"Potong daun pisang n bersihkan--Hancurkan tahu dg sendok/garpu--Tumis bumbu halus smpe harum--Campur bumbu dg tahu, kemangi, masako, gula pasir, garam n aduk rata--Test rasa--Ambil selembar daun pisang, tata daun salam n 2sdm tahunya lalu bungkus sematkan tusukgigi diujung2 bungkusan--Lalukan sampe selesai lalu kukus-+30mnt--Angkat dan bakar asal ja--Sajikan--",6,/id/resep/4433827-pepes-tahu,tahu
Tahu Goreng Tepung ala Dapur Fitri,"tahu,  kotak--tepung bumbu--air bersih--tepung shihlin--tepung roti--lada putih bubuk--chicken powder--minyak untuk menggoreng--","Pertama tama, cairkan tepung bumbu bersama sedikit air lalu masukkan potongan tahu pada tepung kemudian balurkan pada campuran tepung roti dan tepung tapioka kasar yang sudah di bubuhi lada putih. Guling kan hinggan seluruh permukaan tahu tertutupi.--Panaskan minyak lalu goreng tahu hingga matang sekitar 3 menit.--Angkat dan sajikan bersama saos sambal atau cabe merah utuh.--",8,/id/resep/4423706-tahu-goreng-tepung-ala-dapur-fitri,tahu
145. Sukiyaki Tahu Jamur Shimeji,"daging sapi, iris tipis--jamur shimeji, cuci bersih--tahu putih, belah  lalu  2lagi--bawang bombay, iris--daun bawang, iris--iris/+1 jahe,--saos teriyaki--saos tiram--kecap manis--margarine untuk menumis--garam dan lada bubuk--air matang--","Panaskan margarine tumis bawang bombay sampai harum dan jahe lalu masukkan daging. Aduk2 daging sampai berubah warna.--Tambahkan saus teriyaki, saus tiram aduk2. Lalu masukkan tahu dan jamur shimeji. Beri kecap manis. Tuang air aduk lagi. Bumbui dengan garam dan lada bubuk. Koreksi rasa. Biarkan sampai air menyusut. Masukkan daun bawang yg sudah di iris.--Sajikan. Happy tummy😎--",11,/id/resep/4434171-145-sukiyaki-tahu-jamur-shimeji,tahu
Tahu Fantasi,". kotak besar tahu, berat  gr--wortel, berat kurleb  gr--keping bihun jagung, rendam air mendidih, tiriskan. - lebih kecil--daun bawang, iris halus--telur total kurleb  , kocok lepas--bawang putih--kaldu bubuk--lada bubuk dan garam--bahan pencelup--telur--tepung tapioka--air--garam dan lada bubuk--","Hancurkan tahu sampai nggak ada bongkahan besar. Serut wortel langsung diatas tahu. Parut halus bawang putih. Masukkan sekalian garam, lada bubuk dan kaldu bubuk. Tambahkan bihun jagung dan daun bawang. Aduk sampai benar-benar rata. Sampai tahap ini aku sudah mulai test rasa krn nanti kl telur sudah masuk gak bisa ngicip lagi kecuali dg cara digoreng sedikit. Terakhir masukkan kocokan telur. Aduk kembali sampai rata.--Siapkan cetakan kecil/cetakan kue talam, aku pake alum cup kecil. Olesi dengan minyak. Masukkan adonan, jangan sampai penuh sekali, tekan-tekan untuk memadatkan. Pake cup segitu bisa jadi 18 cups.--Kukus selama 20-30 menit. Tutup kukusan di bungkus lap bersih. Setelah tidak terlalu panas, keluarkan dari cetakan. Dan biarkan sampai benar-benar dingin. Simpan dalam kulkas 30 menit supaya lebih padat dan mencegah tahu hancur saat digoreng.-->>buat pelapis : larutkan tapioka, garam dan lada bubuk dengan air dalam resep. Masukkan telur dan kocok rata.--Keluarkan tahu dari kulkas. Panaskan minyak banyak dengan api sedang. Celupkan tahu dalam bahan pencelup lalu goreng sampai matang kecoklatan. Angkat, tiriskan. Lakukan sampai habis.--Sajikan dengan saus botolan atau cabe rawit.------",62,/id/resep/4422221-tahu-fantasi,tahu
Tahu Fantasi 🌻🌼,tahu--telur--wortel besar--bihun isi--daun bawang--bawang putih--merica bubuk--garam--masakao--,"Hancurkan tahu dengan menggunakan sendok--Parut wortel menggunakan parutan keju/ bisa di iris kecil2 juga boleh--Rebus bihun dan potong kecil2--Masukkan parutan wortel dan bihun ke dalam tahu yang sudah dihaluskan--Masukkan bawang putih yang sudah dihaluskan, garam, merica bubuk,daun bawang dan telur kemudian aduk rata. Sambil di aduk sambil di tes rasa yaa..😊--Masuk kan adonan kedalam cetakan (saya pakek loyang segi empat)--Kukus selama 15- 30 menit--Biarkan dingin dan potong2 sesuai selera--Sebelum digoreng celupkan potongan tahu ke dalam kocokan telur, lalu di guling2kan ke tepung panir--Selamat mencoba..resepnya jadi banyak banget. Bisa disimpan di dalam kulkas sewaktu2 tinggal goyeng 😄--",8,/id/resep/4433847-tahu-fantasi-%F0%9F%8C%BB%F0%9F%8C%BC,tahu
Rolade tahu daun singkong,tahu putih--kecil daun singkong--bawang putih--lada dan pala--garam--penguat rasa--telur--,"Daun singkong direbus,tiriskan--Semua bumbu dihaluskan campur dengan tahu yang sudah dihaluskan pula--Ambil selembar plastik,ratakan tahu yang telah berbumbu tadi kemudian atasnya diberi daun singkong yang telah direbus.--Gulung dengan plastiknya--Rapikan ujung ujungnya--Dikukus kira kira 20 menit dengan api sedang--Tiriskan,tunggu dingin--Diiris jadi 7,masukkan ke kocokan telur(yang telah diberi sedikit garam atau penguat rasa) dan digoreng--",7,/id/resep/4421412-rolade-tahu-daun-singkong,tahu
Pepes tahu gurih pake pete,"tahu kepal  , telur bawang merah putih haluskan ketumbar dikit masako--","Siapkan wadah masukkan tahu, telur, bumbu di hancurkan tambahkan kemangi dan pete kalau mau bungkus daun yg sudah di bersihkan kukus sebentar atau mau di kukus aja juga gpp tp klau saya di kukus sbntar lalu bakar deh tggu bberpa menit hidangkan👌--",2,/id/resep/4433799-pepes-tahu-gurih-pake-pete,tahu
Sapo Tahu,bahan :--tahu tofu--wortel--pokcoy--bumbu :--bawang putih--bawang merah--cabai rawit--saos tiram--kecap asin--,"Potong2 tofu kemudian goreng sampai agak coklat. Angkat--Potong2 wortel dan pokcoy. Cuci bersih--Iris bawang putih, bawang merah, cabai. Tumis sampai harum. Tambahkan potongan wortel--Tambahkan 1/2 gelas air. Biarkan mendidih dan wortel agak lunak. Tambah saos tiram, kecap asin, gula, garam, merica.--Masukkan tofu yg sudah d goreng dan pokcoy. Tumis sebentar sampai air sedikit menyusut. Cek rasa dan siap disajikan--",7,/id/resep/4433593-sapo-tahu,tahu
"Sup sayur pentol sosis,sambal kecap dan ayam tahu tempe ungkep","sayuran sup--bongkol bunga kol--sosis ayam--pentol ayam kecil--bumbu halus sup:--bawang merah--bawang putih--merica--garam--penyedap rasa--kecap,cabai,jeruk nipis untuk sambal--bumbu ungkep:--bawang putih--ketumbar--laos,kunyit--daun sereh--daun jeruk--",Cuci bersih semua sayuran kemudian potong2 lalu masukkan kedalam panci yg sudah diisi air--Sambil menunggu mendidih uleg bumbu halus kemudian masukkan potongan sosis dan pentol ke dalam panci--Tumis bumbu dan preseledri pada wajan lalu masukkan ke dalam panci--Aduk2 beri garam dan penyedap rasa tunggu dan koreksi rasa--Setelah sup matang ungkep ayam tempe dan tahu uleg semua bumbu ungkep kemudian balurkan pada ayam tempe dan tahu--Masukkan ke dalam wajan beri air secukupnya lalu tunggu hingga air meresap--Jika air sudah meresap ayam tempe telur siap untuk digoreng--,1,/id/resep/4433486-sup-sayur-pentol-sosissambal-kecap-dan-ayam-tahu-tempe-ungkep,tahu
Tempe Tahu Kecap Cabe Ijo,tempe--tahu putih besar--cabe ijo iris panjang----bawang putih iris tipis--garam--gula pasir--ladaku merica bubuk--ketumbar bubuk--kemiri dihaluskan--kecap manis--minyak goreng--,"Tumis bawang putih sampai harum kemudian masukkan bumbu2 dan cabe ijo, tumis hingga cabe agak layu--Masukkan potongan tempe, aduk hingga bumbu merata dan matang kecokelatan--Masukkan potongan tahu, aduk hingga bumbu tercampur rata--Masukkan kecap manis secukupnya, aduk hingga merata--Icip icip kalo dirasa udah pas sesuai selera langsung sajikan 😆--",1,/id/resep/4433439-tempe-tahu-kecap-cabe-ijo,tahu
Ikan tongkol tahu bumbu kuning,"bngkus pindang tongkol--tahu--santan kara--bumbu halus:--kemori--bawang putih--bawang merah--cabe rawit--kunyit,sereh,laos,daun salam--ketumbar&lada--ny air,royco,gula,minyak goreng--","Tumis bumbu halus,sereh,laos,daun slm,smpe harum+kan royco,gula.--Masukan santan kara&sdikit air.masukan pindang tongkol &tahu.masak sampe mndidih.tes rasa klo sdh pas...angkat....siap d sajikan--",8,/id/resep/4433472-ikan-tongkol-tahu-bumbu-kuning,tahu
Perkedel tahu,"tahu putih--daun bawang, iris tipis--telur, kocok lepas--bumbu :--bawang putih--bawang merah--merica--ketumbar--garam--kelingking kunyit--penyedap rasa--","Cuci bersih tahu putih lalu tumbuk kasar. Tambahkan irisan daung bawang kemudian aduk rata.--Haluskan bawang merah, bawang putih, ketumbar, merica, dan garam. Campurkan bumbu halus ke dalam adonan tahu tadi. Tes rasa dan tambahkan penyedap rasa secukupnya sambil tetap di aduk-aduk agar tercampur.--Masukkan kocokan telur ke dalam adonan aduk rata. Lalu bentuk adonan bulat pipih.--Goreng adonan ke dalam minyak yang telah dipanaskan terlebih dahulu. Selamat mencoba..--NB : enak sekali dimakan dengan nasi hangat dan sambal...--",38,/id/resep/4433597-perkedel-tahu,tahu
Perkedel Tahu,tahu kotak--daun seledri--telur--bawang putih--ladaku--masako rasa ayam--gula pasir--,"Haluskan bawang putih,Masako,ladaku &gula pasir.--Kocok lepas telur bersama bumbu halus&seledri.campurkan kedalam tahu yg telah dihancurkan,aduk rata.--Bentuk bulat pipih tahu,lalu goreng hingga kuning keemasan.--Perkedel tahu siap dinikmati untuk lauk/cemilan teman minum teh.--",5,/id/resep/4433773-perkedel-tahu,tahu
Tahu Baso Ayam,"dada ayam/fillet dada ayam--telur--tepung tapioka--backing powder--bawang putih/iris goreng--bawang merah/iris goreng--tahu sutra//tahu sesuatu selera/goreng--bawang daun/iris halus--es batu, lada bubuk, garam, gula pasir, dan penyedap rasa--bahan kulit/pencelup--telur--tepung maizena--","Blender dada ayam + telur + bawang merah/bawang putih goreng + backing powder + garam + gula + penyedap rasa + es batu--Tambahkan irisan daun bawang + tepung tapioka. Aduk rata. Bila dirasa terlalu kental tambahkan batu es--Tahu yg telah di goreng, beri isian adonan baso sesuai selera, lalu di kukus selama 15 menit--Buat adonan pencelup. Campurkan telur + tepung maizena + garam + penyedap rasa. Masukkan tahu baso lalu goreng hingga kuning ke coklatan--Dapat juga di buat baso ayam, adonan di bentuk bulat dengan tangan + bantuan sendok. Masukkan ke air hangat /posisi api kecil. setelah smua terbentuk, baso ayam didihkan hingga terapung. Tiriskan dan baso ayam siap di gunakan.--",11,/id/resep/4433206-tahu-baso-ayam,tahu
Tahu bulat,tahu--penyedap rasa--bawang putih--bawang merah--lada bubuk--baking powder--,"Hancurkan tahu menggunakan garpu--Peras tahu yang telah dihancurkan menggunakan kain bersih hingga kandungan airnya hilang--Haluskan bawang merah + putih--Tambahkan bumbu halus, baking powder, lada bubuk, penyedap rasa kedalam adonan tahu, lalu aduk hingga merata--Masukkan telur dan aduk lagi hingga merata--Bentuk bulat adonan tahu--Simpan adonan dalam lemari es dalam wadah tertutup--Saat akan menggoreng diamkan sampai suhu tahu = suhu ruangan--Goreng hingga berwarna kecoklatan--",7,/id/resep/4432812-tahu-bulat,tahu
Tahu Bakso,daging ayam dada tanpa kulit--tahu kulit--tepung tapioka--bawang daun--bawang putih goreng--merica--garam--masako--telur ayam--baking soda--air es--,"Bendera semua bahan dengan es batu kecuali daun bawang--Jika sudah Alus masukkan daun bawang, koreksi rasanya dahalu--Lubangi tahu masukkan adonan tahu bakso ke dalam tahu--Kukus kurang lebih 1 jam sampai matang--Dingin kan tahu bakso dan siap untuk di sajikan--",7,/id/resep/4432788-tahu-bakso,tahu
Egg Tofu / Tahu Telur,tahu putih--telur--taoge--tomat besar--bumbu kacang--lada + garam--minyak untuk menggoreng--,"Cuci bersih tahu lalu potong (selera) kemudian goreng--Sambil menunggu tahu matang, kocok lepas telur dengan menambhkan sedikit garam + lada (harusnya 4 butir telur biar tahunya terselimuti semua)--Di teflon yg sama, siram tahu dengan kocokan telur, balik hingga matang kedua sisi, angkat dan sisihkan--Rebus toge sebentar agar teksturnya masih setengah crunchy--Tata diatas piring (tahu telur, toge, irisan tomat, bumbu kacang) saya lengkapi dengan emping / kerupuk melinjo--",2,/id/resep/4432907-egg-tofu-tahu-telur,tahu
Oseng tahu toge yummy,"kotak tahu ukuran besar,lalu di2 dadu--toge panjang--bawang putih,di cincang halus--cabe rawit ukuran besar,rajang/di iris--merica--garam--gula--saus tiram--minyak goreng  untk menumis--","Goreng tahu yg sdh dipotong2 dadu,kmudian tiriskn--Tumis bawang putih dan cabe hingga harum,,,,masukkan toge,beri sedikit air dan tambahkan garam,gula,saus tiram,merica,,,aduk2--Masukkan tahu,aduk sampai bumbu merata,,,,kemudian angkt dan sajikan--",4,/id/resep/4432866-oseng-tahu-toge-yummy,tahu
Tahu tempe isi mercon,papan tempe--tahu putih belah jadi--tepung bumbu serbaguna merk apa aja--air matang--isian :--cabe rawit setan--bawang putih--bawang merah--garam--minyak goreng--,Goreng tahu setengah matang. Angkat dan tiriskan.--Potong tempe kurleb 4cm belah tengahnya jangan sampai putus. Lakukan hal yg sama dengan tahu nya.--Panaskan minyak goreng. Lalu goreng bawang merah bawang putih cabe setelah itu di uleg tambahkan garam.--Masukkan ulegan cabe tadi kedalam tahu dan tempe sesuai selera.--Buat adonan tepung bumbu dicampurkan air jangan terlalu encer.--Panaskan minyak goreng. Celupkan tahu dan tempe yg sudah diberi isian tadi dlm adonan tepung. Lalu goreng dengan minyak panas. Setelah kecoklatan angkat dan tiriskan.--Tahu tempe isi mercon siap disajikan.--,2,/id/resep/4432946-tahu-tempe-isi-mercon,tahu
Semur ABT (ayam bihun tahu),"ayam  jadi , goreng--tahu iris ,goreng setengah matang--bawang merah--bawang putih--kemiri--jahe--bawang bombai iris--tomat  jd--cabai rawit--kecap manis--bihun rendam sebentar, tiriskan--lada, garam, gula--minyak goreng--daun bawang--","Haluskan bp, bm, jahe, cabai, kemiri. Setelah itu tumis dengan minyak goreng lalu tambahkan irisan bawang bombay--Tambahkan air biarkan sampai mendidih--Masukkan ayam goreng dan tahu goreng, tomat, kecap manis, lada garam gula secukupny--Jika sudah meresap tambahkan daun bawang bihun--Koreksi rasa, angkat sajikan--",4,/id/resep/4433044-semur-abt-ayam-bihun-tahu,tahu
Martabak Mini Tahu Udang,"kulit lumpia--telur ayam, bisa telur bebek--tahu putih, rebus dengan  garam--udang, bersihkan cangkang2nya--daun bawang dan seledri--garam, lada bubuk, dan kaldu jamur--minyak untuk menggoreng--","Potong2 kecil udang kemudian goreng sebentar. Sisihkan--Potong2 kecil tahu, daun bawang, seledri--Kocok telur dan bumbu2. Masukkan potongan tahu, udang, dan daun bawang seledri. Aduk rata--Siapkan kulit lumpia, isi dan lipat sesuai selera.--Goreng sampai matang. Sajikan hangat2 dgn cabai rawit dan teh hangat--Note : jumlah isian harus lebih banyak dari telur, jika tidak maka nanti isian akan basah sekali saat dilipat dan membuat kulit gampang sobek--Tips : sebaiknya panaskan dulu minyak di wajan. Jadi setelah melipat kulit lumpia bs langsung digoreng. Jika terlalu lama didiamkan maka telur bs merembes. Sebaiknya buat 1 langsung digoreng. Begitu seterusnya--",6,/id/resep/4432781-martabak-mini-tahu-udang,tahu
Pepes Tahu Daging Sapi,"tahu putih ukuran besar, rendam air panas  jam--daging sapi cincang--bawang putih--bawang merah--cabe merah besar--cabe rawit merah--kecil kencur--garam--gula--penyedap rasa--daun pisang untuk mem--minyak goreng untuk menumis daging--","Tumis daging cincang hingga matang. Sisihkan.--Haluskan bawang putih, bawang merah, cabe, dan kencur. Beri garam dan gula.--Haluskan tahu putih. Campur dengan tumisan daging dan bumbu halus. Beri penyedap rasa. Jangan lupa tes rasa.--Taruh 1 sdm adonan tahu ke daun pisang. Gulung lalu semat dengan tusuk gigi.--Kukus pepesan hingga matang. Biasanya selama 30 menit.--Sajikan dengan nasi putih dan sayur bayam.--Daging sapi bisa diganti pake teri nasi. Kalo pake teri garam dikurangi biar gak terlalu asin.--",2,/id/resep/4432929-pepes-tahu-daging-sapi,tahu
Tahu Goreng Isi Ayam,tahu putih--ayam goreng suwir--daun bawang iris--tepung bumbu inan non msg--air--minyak goreng--,"Belah tahu yang sudah dipotong kotak, isi dengan ayam suwir. Celupkan ke dalam adonan tepung bumbu instan (bagi dua tepung, satu untuk adonan basah saya tambah irisan daun bawang dan satu untuk adonan kering). Goreng hingga kecoklatan.--",4,/id/resep/4312345-tahu-goreng-isi-ayam,tahu
Tahu Aci,"tahu kuning--tepung tapioka--tepung terigu--daun bawang, iris halus--bawang putih halus--garam & kaldu bubuk--air--sambal:--kecap manis--cabe rawit, ulek kasar atau iris halus. campur dengan kecap--","Tahu kuning dibagi 2 segitiga. Rendam dengan air garam sebentar 5-7 menit. Buang airnya.--Kerok2 dalam tahu dengan sendok. Sisihkan isian, penyet2 sampai halus.--Didihkan air dengan bawang putih halus.--Campur tepung, kaldu, daun bawang, dan isi tahu.--Tuang air panas sedikit2 sambil diaduk.--Isi tahu dengan aci.--Goreng di minyak panas.--Angkat tahu, tahu siap dihidangkan😋😋😋--Ini sambal kecapnya.--",6,/id/resep/4422112-tahu-aci,tahu
Tumis Tahu Buncis,"tahu putih--buncis bersihkan 2--gula, garam--air--iris bumbu--bawang merah--bawang putih--cabe rawit--kecap manis--minyak goreng--","Setelah di cuci goreng tahu hingga matang, tiriskan.--Tumis bumbu iris hingga layu, masukkan Buncis hingga setengah matang tambahkan sisa bahan lainnya aduk rata, koreksi rasa. Angkat.--",28,/id/resep/4432033-tumis-tahu-buncis,tahu
