Title,Ingredients,Steps,Loves,URL,Main_Ingredient
Iga Kambing Bakar Mercon (Teflon),iga kambing--bawang bombay--air--kecap manis--garam--merica bubuk hitam--gula pasir--jeruk nipis--minyak goreng--bumbu ulek kasar:--cabe orange--bawang putih--jahe kurang lebih--,"Rebus air sampai mendidih, masukan iga kambing biarkan 10 menit agar daging empuk, tp jgn terlalu lama jg nanti ancur, jika sudah tiriskan--Panaskan minyak goreng lalu tumis bumbu kasar di tambah bawang bombay yg sudah di potong halus, tumis sampai bumbu wangi--Masukan iga kambing yg sudah di tiriskan tadi, masak aduk rata hingga berubah warna--Tambahkan kecap manis, garam, merica bubuk hitam, gula dan air. Masak hingga matang dan bumbu meresap ke daging--Tambahkan perasan air jeruk nipis kedalamnya, aduk rata--Siapkan panggangan / pakai teflon bisa bakar iga bakar satu persatu ke panggangan / teflon hingga berubah warna kecoklatan sambil sekali di olesi bumbu yg di masak tadi dan olesi kecap manis, jika sekiranya sudah matang bisa angkat dan sajikan di wadah--Setelah sudah di sajikan di wadah piring, siram saos mercon di atas iga kambingnya yg tadi di tumis sebelumnya, lalu nikmati bersama keluarga tercintamu ya--",37,/id/resep/3289163-iga-kambing-bakar-mercon-teflon,kambing
Kambing (Krengsengan),daging kambing--bawang merah--bawang putih--cabe rawit--jahe--daun salam--daun jeruk--wortel--kubis--tomat--kecap--garam--,"Rebus daging kambing 2x (pertama 5menit, buang airnya kemudian isi air lagi dan masukan daging kambing lagi selama 1jam) sampai empuk--Setelah daging empuk, tiriskan jika sudah dingin potong sesuai selera--Siapkan bumbu--Panaskan minyak 1 sendok makan, masukan bawang merah, bawang putih tunggu sampai harum--Kemudian, masukan cabe, daun salam, daun jeruk dan jahe digeprek--Tambahkan air kaldu (air rebusan daging tadi)--Masukan garam, setelah itu masukan wortel tunggu sampai mendidih--Setelah mendidih, masukan daging dan tambahkan air kaldu lagi aduk-aduk sampai rata masukan kubis, tomat dan kecap--Icipi dan siap disajikan--",0,/id/resep/3288734-kambing-krengsengan,kambing
Gulai daging sapi/kambing,"daging sapi/kambing--serai--daun salam--daun jeruk--lengkuas geprek--cengkeh--jahe geprek--daun kari--santan kental dari  kelapa--gula, garam, dan penyedap rasa--bumbu halus :--bawang merah--bawang putih--kemiri--kunir--pala bubuk--merica--","Rebus daging sapi bersama jahe hingga lunak, lebih baik pakai panci presto. Setelah empuk potong2 daging sapi/kambing. Air sisa rebusan boleh dibuang kalo dirasa masih prengus trus diganti air biasa, kalau saya air sisa rebusannya saya pakai lagi.--Tumis bumbu halus hingga harum.--Masukan bumbu halus ke dalam air sisa rebusan daging.--Masukan kembali daging yg telah dipotong2.--Masukan daun salam, daun jeruk, daun kari, lengkuas, kayu manis, dan cengkeh.--Tambahkan santan kental sesuai selera/secukupnya.--Tambahkan gula garam dan penyedap rasa secukupnya.--Masak hingga bumbu2 meresap.--Icipi rasa, bila sudah pas, matikan api, pindahkan ke mangkok saji, sajikan dengan taburan bawang goreng dan sambal kecap.--",17,/id/resep/3287689-gulai-daging-sapikambing,kambing
Sate kambing #kita berbagi,daging kambing--bawang merah--ketumbar--garam--gula merah--asem--,"Iris2 daging. Sisihkan--Haluskan bawang merah, ketumbar, garam, asem, dan gula merah. Campur daging dg bumbu. Diamkan 15 menit. Kemudian tusuk2 daging.--Siapkan api (pakai arang atau teflon sesuai keadaan saja. Shuka-shuka)--Bakar hingga matang. Dibolak balik ya....Sajikan bersama tomat, bawang merah, cabai, kecap, merica dan kol.--",75,/id/resep/2754154-sate-kambing-kita-berbagi,kambing
Daging Kambing Saus Teriyaki #KitaBerbagi,daging kambing yang sudah direbus hingga matang--saos teriyaki--garam--lada--bawang bombay--bawang putih--bawang merah--bawang pre--kecap--air--minyak goreng--,"Iris kecil kecil bawang bawang tadi--Tumis bawang merah dan putih sampai harum--Masukkan bawang bombay tumis sampai harum--Masukkan daging lalu tumis 2 menit--Masukkan daun bawang dan tumis hingga harum--Masukkan air dan bumbu bumbu lalu aduk hingga merata. Sekaligus mencicipi air yg telah bercampur bumbu, silahkan atur bumbunya sesuai selera.--Ungkep atau tutup wajan hingga airnya tinggal sedikit dan agak mengental. Maka sudah siap dihidangkan--",7,/id/resep/3288118-daging-kambing-saus-teriyaki-kitaberbagi,kambing
Sate kambing,"daging kambing-->> bumbu halus :--bawang putih--bawang merah--keping gula merah, uk kecil--ketumbar--kemiri--garam-->> bahan lain :--jahe, geprek--daun jeruk,, iris tipis--asam jawa--kecap--minyak goreng fresh--","Ambil 3/4 bumbu halus, tambahkan jahe, daun jeruk dan asam jawa...lalu campurkan ke daging yang sudah di potong2 kotak kecil,, campurkan sambil di remas2 (biasa aja, jangan terlalu kuat nanti dagingnya ancur).. diamkan di kulkas 30 menit...--Tusuk dengan tusukan sate, lalu bakar diatas bara, hingga setengah mateng...olesi dengan sisa bumbu yang sudah di campur kecap manis dan minyak....bakar lagi hingga matang sempurna,, ulangi hingga habis...--Sajikan dengan sambel kacang, dan nasi hangat...--",14,/id/resep/3287579-sate-kambing,kambing
Sate kambing muda ala mama nino,".  daging kambing bagian paha--bawang merah,--bawang putih,--kemiri,--ketumbar,--garam .--kecap--cabe rawit  iris kecil.--bawang merah iris kecil.--tomat--","1.2 kg daging potong segiempat ukuran dikira2 saja kurang lebih 3x3 cm--Rendam daging selama 30 menit dengan bubuk paya (pengempuk daging). Bubuk paya yang digunakan 2 sendok makan. Aduk dan remas2 daging dengan bubuk paya. Lalu diamkan 30 menit--Sementara daging didiamkan, ulek bumbu 6 bawang merah, 3 bawang putih, 3 kemiri, 1 sendok makan ketumbar, garam secukupnya.--Setelah daging selesai didiamkan, cuci bersih daging dengan air.--Lalu campurkan bumbu ulek dengan daging yang sudah dicuci. Remas2 dan aduk rata. Lalu diamkan 20 menit.--Tambahkan kecap secukupnya.--Daging siap dibakar. Kalau saya kebetulan blm beli arang jd saya panggang menggunakan happy call tevlon.--Buat bumbu kecap dengan campuran cabe rawit 10 buah iris kecil. 6 Bawang merah iris kecil. 1 buah tomat potong2 kecil.--Sate kambing muda ala mama nino siap disantap.--",6,/id/resep/3287817-sate-kambing-muda-ala-mama-nino,kambing
Sop kambing betawi #kitaberbagi,daging kambing--susu full fat/kara--daun serai--daun jeruk--jahe--bawang putih--bawang merah--kemiri--lada--kelingking kayu manis--kapulaga--air--pala--garam--gula--pelengkap--daun bawang--kentang--emping--sambal--kecap--jeruk nipis--,"Bersihkan daging, dan rebus hingga empuk, masukan kapulaga, kayu manis daun salam kedalam rebusan daging--Haluskan bumbu yang di beri tanda bintang, dan tumis hingga harum--Jika daging sudah empuk, masukan bumbu yg sudah dihaluskan, masukan juga susu atau santan--Koreksi rasa beri garam, dan gula (optional)--Jika sudah matang sediakan dengan pelengkapnya 😊😊--",9,/id/resep/1908018-sop-kambing-betawi-kitaberbagi,kambing
Gulai kambing #kitaBerbagi,",  daging kambing--bahan alung untuk merebus:--kayu manis--kapulaga--bunga lawang--lengkuas--sereh--daun salam--cengkeh--bahan halus :--bawang merah--cabai tanjung--cabai rawit--,  ketumbar--,  merica--kunir--jahe--kemiri--santan kara--","Rebus daging hingga setengah matang dengan bahan Alung, angkat lalu potong dadu lalu rebus kembali hingga matang--Haluskan bumbu, lalu masukan bumbu ke rebusan daging, masak hingga matang (saya masak 2 jam supaya bau kambing hilang dan bumbu menyerap sempurna)--",5,/id/resep/3287724-gulai-kambing-kitaberbagi,kambing
Penyetan empal daging kambing ala kadarnya,daging kambing--bumbu halus :--bawang putih--kunyit--ketumbar--garam--daun jeruk--daun salam--gula merah--bahan sambal :--bawang putih--cabe kecil--pelengkap :--tahu sutra--tempe--daun selada sbgai hiasan--,"Daging kambing bersihkan kemudian rebus sebentar kurang lebih 30 menit. Setelah itu angkat tiriskan (supaya daging tdk tllu menyusut). Kemudian potong iris tipis tipis.--Daging yg sdh sy iris tipis2...sy pukul2 lagi pke cobek/uleg2 untuk mempersingkat waktu. (Mauu keluarin presto lgi malas nyuci berat2).--Masukkan bumbu halus kedalam panci, lalu tambahkan air sedikit saja..kira2 daging tsb terendam bumbu, tambahkan daun jeruk dan daun salam (mengurangi bau). Rebus sekali lagi dgn api sangat kecil..sampai airnya menyusut. Setelah menyusut angkat dan tiriskan. Bisa disimpan dkulkas, klo lagi pgen tinggal goreng.--Tambahkan tahu tempe beserta selada cantik sbgai lalapan...jadii deh selamat mencoba--",7,/id/resep/3287767-penyetan-empal-daging-kambing-ala-kadarnya,kambing
Sate kambing sambel kecap,daging kambing--jeruk nipis--bumbu oles--ketumbar--kemiri--bawang putih--bawang merah--blue band--minyak goreng--bumbu sambel--cabai rawit jawa--cabai merah--bawang merah--tomat--kecap--,"Potong2 daging kambing lalu tusuk2 jadi sate (jangan di cuci dagingnya) lumuri jeruk nipis saja--Halus kan semua bumbu oles, kecuali blue band&minyak goreng.--Lumuri daging kambing yg sudah di tusuk2. Diamkan sambil nunggu bara menyala. Lalu bakar dagingnya--Untuk sambal kecap, iris semua bahan lalu campuri kecap.--",7,/id/resep/3287375-sate-kambing-sambel-kecap,kambing
Gulai Daging Kambing 1st Cook #KitaBerbagi,daging kambing dan tulang an--air--kemasan santan inan--bumbu halus :--bawang merah--bawang putih--cabai merah--ketumbar--merica an--pala--jinten--kunyit--jahe--bumbu lain :--lengkuas--sereh--daun salam--daun jeruk--cengkeh--kayu manis--kapulaga--kembang lawang--garam--gula pasir--kecap--kaldu bubuk--,"Rebus daging smp cukup empuk (aq rebus pakai panci presto, 1/2 jam udh cukup empuk)--Jika tdk ingin direbus dlu, daging bs lgsg ditumis bersama bumbu halus)--Panaskan minyak, tumis bumbu halus sampai harum. Aduk2 agar tidak gosong.--Masukkan bumbu lain kecuali kecap. Aduk rata.--Masukkan potongan daging, tumis sebentar hingga daging berubah warna (jika daging tdk direbus). Sisihkan.--Didihkan air. Masukkan tumisan bumbu dan daging kedalam rebusan air. Masak hingga daging matang dan kuah mendidih.--Masukkan santan dan kecap. Aduk rata.--Masak hingga santan matang. Aduk sesekali agar santan tidak pecah.--Jika sudah terlihat berminyak dan mengental, koreksi rasa.--Jika sudah pas rasa nya, angkat dan sajikan.--Tambahkan taburan bawang goreng sebagai pelengkap.--",6,/id/resep/3287198-gulai-daging-kambing-1st-cook-kitaberbagi,kambing
Gulai Daging Kambing #kitaberbagi,daging kambing di  dadu--rempah-rempah :--sereh di geprek--lengkuas di geprek--jahe di geprek--kapulaga ambil isinya--kembang lawang--cengkeh--kayu manis--daun salam--santan encer--bumbu halus :--bawang merah--bawang putih--kemiri--lada--jinten--pala--kunyit--cabe merah--ketumbar--gula garam--tomat dan bawang goreng irisan--,"Tumis bumbu halus bersama dengan rempah-rempah hingga wangi, tambahkan daging kambing dan aduk sampai bumbu merata dan berubah warna.--Didihkan air 500ml, masukan daging yang sudah di bumbui, aduk hingga mendidih. kemudian tambahkan santan, aduk terus sampai mendidih dan minyak dari santan keluar.--Tes rasa dan sajikan bersama irisan tomat dan bawang goreng.--Tips : agar daging empuk dan tidak prengus saya biasanya menggunakan perasan jeruk nipis atau lemon, rendam lebih lama, saya suka inapkan di dalam kulkas. Dan menurut yang pernah saya baca bahwa daging kambing tidak perlu di cuci dulu, agar tidak alot dan bau. tapi saya menggantinya dengan langsung merebusnya beberapa kali setelah di rendam air jeruk nipis.--Tips : memasak tongseng dari gulai kambing adalah tumis bawang merah dan irisan cabai hingga wangi kemudian masukan gulai kambing, tambahkan gula merah dan kecap. bila kurang asin boleh tambah garam. setelah mendidih masukan irisan kol, masak hingga agak layu. sajikan bersama irisan tomat.--",13,/id/resep/3282444-gulai-daging-kambing-kitaberbagi,kambing
Oseng Iga Kambing Pedas,daging kambing--bawang putih--bawang merah--bawang bombay kecil--cabai rawit--saos tomat--kecap manis--tomat--air--penyedap--garam--merica--,"Potong daging kambing sesuai selera dan bersihkan--Cincang bawang putih dan bawang merah, iris bawang bombay--Panaskan api, tumis bawang yang sudah dicincang hingga harum--Masukan daging beri sedikit air--Tambahkan saos, kecap, cabe rawit dan bumbui sesuai selera--Beri perasan lemon dan irisan tomat--Angkat dan sajikan, langsung dimakan pake nasi anget nyamm😆--",7,/id/resep/3276879-oseng-iga-kambing-pedas,kambing
Sate kambing goreng,"daging kambing,2--kecap manis,boleh lebih--air--bumbu halus :--kemiri,sangrai dl--ketumbar,sangrai dl--lada bubuk--baw.merah--baw.putih--jahe--cabe merah--rawit merah/hijau,--kaldu bubuk rasa sapi--","Panaskan minyak,tumis bumbu halus,stlh harum masukkan daging kambing,aduk rata,lalu beri kecap sambil diaduk...--Stlh tercampur rata dg bumbu,masukkan air,aduk2...tutup wajan dan biarkan selama kira-kira 1 jam(dg api sedang aja),hingga daging empuk,sambil sesekali dilihat jika air habis tp daging blm empuk tambahkan air lg,biarkan hingga air menyusut dan daging empuk.--Tambahkan kaldu bubuk bila suka,lalu test rasa.--Angkat dan sajikan.--",18,/id/resep/3286914-sate-kambing-goreng,kambing
Tengkleng Daging Kambing #kitaberbagi,iga dan daging kambing--jeroan--nanas  utk mengempukkan daging--dihaluskan :--bawang merah--bawang putih--kunyit--kemiri sangrai--pala--dimemarkan :--jahe--lengkuas--serai--bumbu lainnya :--daun jeruk--daun salam--kayu manis--cengkeh--air matang--santan inan--garam--minyak goreng--kecap manis--,"Hancurkan nanas dan balur ke daging, remas2 lalu diamkan 15-20 menit--Cuci daging, lalu rebus dgn api besar 3 menit utk membersihkan kotoran. Buang busa dan airnya. Lalu cuci daging, dan cuci jg panci masaknya. Isi lg dengan air baru utk merebus daging dan tulangnya (saya ga perlu waktu lama, krn daging sdh empuk)--Panaskan minyak didalam wajan, tumis bumbu-bumbu yg dimemarkan, kemudian bumbu halus dan bahan lainnya kecuali air matang, santan dan iga kambing, hingga harum.--Masukkan iga kambing, kemudian aduk-aduk hingga terbalut bumbu merata.Tambahkan air matang kedalamnya, dan biarkan mendidih, kemudian kecilkan api dan masak iga kambing hingga menjadi empuk.--Tambahkan garam dan kecap manis.--Siap disajikan bersama irisan jeruk nipis dan bawang goreng.--",17,/id/resep/3287051-tengkleng-daging-kambing-kitaberbagi,kambing
Tongseng Kambing #kitaberbagi,daging kambing--gayung santan kelapa--kol iris--tomat iris--bonggol daun bawang  iris--iris bawang merah--iris bawang putih--cabe rawit  iris--bumbu halus:--bawang merah--bawang putih--kunyit--jahe--ketumbar--lada--lengkuas  geprek--daun salam--sereh--garam--penyedap--kecap--,"Rebus santan bersama bumbu halus, lengkuas geprek, serai, dan daun salam hingga mendidih--Tumis semua bumbu iris hingga matang, kemudian masukkan daging, tumis lagi hingga matang, tambahkan kecap, garam, gula sedikit, terakhir kol. Aduk dengan api sedang hingga matang.--Tambahkan kuah santan yang sudah direbus tadi, masak hingga benar benar matang semuanya. Terakhir masukkan irisan daun bawang, dan bawang goreng. Aduk ratam siap disajikan.--",40,/id/resep/3286579-tongseng-kambing-kitaberbagi,kambing
Kambing Bumbu Sate,daging kambing--kacang tanah--bawang putih--bawang merah--kemiri--madu--kecap--,"Potong daging kambing kotak kotak. Lumuri madu, cuci (supaya cepat empuk).--Iris bawang putih. goreng.sisihkan--Iris bawang merah. kemiri.goreng.sisihkan--Goreng kacang--Campur kacang goreng, bawang putih goreng, bawang merah goreng, kemiri.tambahkan sedikit air. blender--Tumis bumbu, tambahkan kecap dan daging.tutup wajan.masak api kecil.--Kalau air susut tambahkan air sedikit. ulangi sampai daging empuk.tambahkan garam,dan koreksi rasa ☺--",1,/id/resep/3286528-kambing-bumbu-sate,kambing
Kambing teriyaki ala bunda liya,daging kambing jeroan dan tulang--kecap manis--bumbu iris :--bawang bombay--lombok merah--lombok rawit setan--bumbu halus :--bawang putih--bawang merah--ketumbar--merica--jinten--bumbu celup :--daun salam--laos--serai--jahe--kunyit--,Rebus daging sisihkan--Tumis bumbu halus..--Masukkan bumbu celup--Masukkan daging tambah air--Tambahkan kecap garam gula--Tes rasa--Siap dihidangkan--Note : saya lebih suka masak kambing direbus dulu pake serai salam laos jahe kunyit biar g bau prengus...dan selalu ditaburi brambang goreng...--,5,/id/resep/3286621-kambing-teriyaki-ala-bunda-liya,kambing
Gulai Kambing Arab +tips mengolah daging kambing #KitaBerbagi,"daging sapi/kambing--resep garamasala--bawang putih--bawang merah--bawang bombay--ketumbar bubuk--daun jeruk--daun salam--sereh, geprek--gula aren , sisir halus--air jeruk nipis--air--bahan garamasala:--bawang putih--bawang merah--kemiri--kapulaga--jintan bubuk--adas--cinnamon bubuk--jempol lengkuas--jempol jahe--jari kunyit--daun salam--sereh--","Cara membuat garam masala: Haluskan semua bahan kecuali salam dan sereh. Tumis sampe wangi. Masukkan salam+sereh, aduk rata. Angkat, siap digunakan atau dinginkan sampe suhu ruang lalu masukkan ke dalam wadah tertutup.--Rebus air sampe mendidih, masukkan daging yang sudah dipotong2. Masak sampai agak empuk.--Haluskan bawang, tumis bersama ketumbar. Tumis agak lama sampai warnanya kecoklatan dan aroma bawangnya hilang.--Masukkan garamasala, aduk rata, kemudian masukkan semua bumbu ke panci berisi rebusan daging yg sudah agak empuk.--Masukkan daun jeruk, salam, sereh.--Masak sampai daging empuk.--Tambahkan gula aren dan air jeruk nipis secukupnya. Aduk rata.--Angkat, sajikan.--Tips mengolah daging kambing : Setelah dipotong, daging kambing jangan dicuci dulu. Rebus air bersama sebatang lengkuas geprek. Masukkan daging kambing, rebus sekitar 5 menit. Angkat, buang airnya. Cuci bersih daging, siap diolah.--Semoga bermanfaat.--",75,/id/resep/3286799-gulai-kambing-arab-tips-mengolah-daging-kambing-kitaberbagi,kambing
Marak Kambing (Sup Kambing Khas Arab) #kitaberbagi,"daging kambing--kapulaga arab--cengkeh--kayu manis--bawang bombay--bawang merah--bawang putih--kunyit--jahe & lengkuas--merica--jinten--ketumbar--tomat, daun bawang & seledri--wortel & kentang--bubuk kari--garam & gula--minyak zaitun--","Rebus daging sampai empuk (agar lebih wangi rempah tambahkan sedikit kapulaga, cengkeh & kayu manis lalu presto 30 menit/ panci biasa 1 jam), sambil menunggu bisa kita siapkan bumbu yg lain, Iris2 bawang Bombay, seledri, daun bawang & tomat, geprek kapulaga, jahe & lengkuas--Ulek/ blender bawang merah, bawang putih, kunyit, ketumbar, jinten & merica, lalu tumis bumbu halus, bumbu geprek & tambahkan bawang Bombay, kapulaga, cengkeh & kayu manis, tumis sampai harummm--Jika daging sudah empuk masukan bumbu yg sudah ditumis, bubuk Kari, kentang, wortel lalu tunggu hingga matang & harum--Tambahkan gula, garam, daun bawang, seledri, & tomat, setelah matang tabur dgn bawang goreng--Siap disantap dgn nasi hangat, sambal & kerupuk udang 🍲🍲🍲--",12,/id/resep/3286073-marak-kambing-sup-kambing-khas-arab-kitaberbagi,kambing
Tongseng kambing #kitaberbagi,daging kambing 2--kol 2--bawang merah--bawang putih--cabe rawit merah--bumbu gule inan--santan inan--kecap manis--jahe--lengkuas--sereh--daun jeruk--daun salam--garam--gula pasir--lada bubuk--penyedap royco--air--,"Rebus daging sampai empuk beri garam, jahe, lengkuas, sereh, daun jeruk, salam--Setelah empuk masukan bumbu gule dan santannya masak hingga bumbu meresap--Iris bawang merah putih, lalu tumis hingga harum masukan ke dalam rebusan daging tambahkan kol, kecap, gula, lada, penyedap--Koreksi rasanya terakhir masukan cabe ulek (jika suka pedas)--Tongseng kambing siap di hidangkan & beri taburan bawang goreng--",19,/id/resep/3286016-tongseng-kambing-kitaberbagi,kambing
Kebab kari kambing,"tortila/roti kebab--tepung terigu--minyak goreng--garam--baking soda--susu cair hangat--isi kebab ""kari kambing""--kambing rebus cincang--bawang putih--cabe--bumbu kari--garam, gula, merica--kuntum daun selada--tomat--bawang bombai--saus tomat--saus cabai--","Roti kebab. Campur semua bahan kering, masukkan susu cair sedikit-sedikit sampai di kira2 Kalis, lalu pipihkan, bakar dinatas teflon sampai matang, tp TDK gosong. Siap di gunakan.--Isian kari kambing.--Cincang daging kambing--Tumis bawang putih dan cabai, masukkan bumbu kari--Masukkan daging cincang, tumis sampai masang,--Masukkan gula, garam, merica, koreksi rasa--Siapkan kulit, beri selada, tomat, bawang bombai, isian kari kambing, saus tomat, saus cabe, gulung. Siap di santapp--",6,/id/resep/3285867-kebab-kari-kambing,kambing
Sate campur (daging sapi & kambing) #KitaBerbagi,daging sapi & daging kambing--tusuk sate--daun pepaya--bumbu halus :--bawang putih--merica--air rendaman asam jawa--garam--penyedap--bumbu olesan bakar :--kecap campur  air + mentega--bumbu iris  :--cabe rawit--kecap manis--bawang merah--tomat--slada--,"Cuci daging, iris kotak2, lumuri bumbu dan bungkus / tutup dengan daun pepaya kurleb 30-60 menit.--Setelah itu tusukan daging ke tusuk sate, kemudian bakar, olesi bumbu kecap bakar lagi.--Sajikan sate yang sudah matang dengan kecap cocol/siram.--",5,/id/resep/3285177-sate-campur-daging-sapi-kambing-kitaberbagi,kambing
Krengseng kambing mantap (rendang kw),daging kambing--bawang putih--bawang merah--merica putih--keping kemiri--ketumbar--jahe--gula garam--bila suka penyedap--kecap manis--merica hitam--,"Rebus daging kambing (saya kecampur tulang dikit.. malah mantep loh. Sueer) yang sudah dipotong potong. Rebus 2 kali agar bau anyir kambing hilang.--Blender bumbu halus. Lalu masak bersamaan dengan daging dan air baru dan kecap manis. Masak sampai air menyusut. Airnya dikira kira ya.. n dicoba dicicip dagingnya.. sekiranya sudah empuk ngga perlu ditambah air lagi. Kalau masih kurang empuk.. tambahkan air. Biarkan sampai air menyusut bila sudah empuk..--Bila sudah agak menyusut.. masukkan merica hitam yang ditumbuk kasar,gula garam,,cicip rasa dan koreksi rasa. Bila suka bisa ditambahkan penyedap--Masak sampai air habis. Rasanya mirip rendang loh. Bistik jawa ini mah 😆.bila suka aroma bakar2.. bisa dibakar di teflon. Sajikan hangat--",9,/id/resep/3278146-krengseng-kambing-mantap-rendang-kw,kambing
Sate kambing,daging kambing--bumbu halus--bawang putih--ketumbar--bumbu pelengkap--garam--penyedap sasa--gandu gula jawa--kecap manis--asam jawa--merica bubuk ladaku--kacang tanah--sayur pelengkap--kubis--tomat--timun--cabe rawit--bawang merah--,"Cuci bersih daging kambing potong2 dadu--Ulek bumbu sampai halus langsung d beri garam sm penyedap sasa lalu bagi 2 bagian bumbu halusnya--Daging kambing yg sdh d cuci d lumuri separo bumbu halus td aduk sampai rata diamkn bbrp menit br tusuk satu persatu satenya--Setelah itu siapkan separo lg bumbu yg td di hapuskan dlm piring kasih irisan gula jawa separo sm kecap manisnya ksh air dikit banget br aduk sampai rata jng lp ksh asam jawa--Baru bakar sate stngh matang lalu beri bumbu kecapnya td olesin berulang biar lbh enak--Setelah matang sajikan dg irisan kubis tomat timun dan beri taburan merica bubuk,kecap manis,kacang tanah goreng yg sdh di blendee halus ksh irisan cabe rawit jg sm bawang merah.. Satepun siap di makan 😋😋----",13,/id/resep/3285627-sate-kambing,kambing
Sop iga kambing,iga kambing--wortel--daun bawang--bumbu--bawang putih haluskan--lada--garam--pala bubuk--kayu manis--lengkuas geprek--jahe geprek--btng sereh--lmbr daun salam--daun jeruk--gula pasir--,"Rebus tulang hingga berbusa buang airnya &rebus kembalu hingga empuk,masukan jg wortel--Tumis semua bumbu lalu masukan dlm rebusan tulang beri sdkit gula dan sdkit penyedap,tambah daun bawang dan koreksi rasa.--",47,/id/resep/3285774-sop-iga-kambing,kambing
#Kitaberbagi kenikmatan bersama.Kambing semur spesial pedass,bahana--daging kambing--cuci--bahan b--bawang putih--bawang merah--kemiri--lada putih an--pala--jahe--bahan c--sere--lengkuas--daun salam--daun jeruk purut--saset kecap manis kira2----kecap asin--cabe utuh--tomat belah--garam dan penyedap--,"Haluskan bahan A paling enak di uleg ya lalu goreng dg menggunakan 4 sdm minyak setelah harum masukkan daging kambing aduk rata masukan 2 gelas air,kemudian masukan bahan c di geprek dulu ya selain daun jeruknya,tutup rapat biarkan meresap lanjut masukan kecap manisnya kalau suka tambahkan penyedap..jgn terlalu kering ya angkat dan sajikan.....--",7,/id/resep/3285431-kitaberbagi-kenikmatan-bersamakambing-semur-spesial-pedass,kambing
Sate Kambing #kitaberbagi,daging kambing--daun pepaya--#bumbu halus:--bawang putih--bawang merah--ketumbar--kemiri--gula merah--garam--air asam jawa--kecap manis--#bahan oles:--margarin--kecap manis--,"Bungkus daging kambing dgn daun pepaya kurleb 30 menit lalu potong2 kotak--Campurkan daging dgn semua bumbu halus utk dimarinasi kurleb 30 menit lalu tusuk2 dgn tusuk sate kemudian bakar sambil di bolak balik beri margarin dan kecap manis--Bakar hingga matang, sajikan^^--Utk bumbu kacang saya gunakan yg instant, pakai sambal pecel instant..lagi malas buat🙏😅--",38,/id/resep/3285599-sate-kambing-kitaberbagi,kambing
#KitaBerbagi kambing sayur,daging kambing rebus--bunga kol--wortel--bumbu :--bawang putih--bawang merah--saus tiram--kecap manis--garam--air--minyak--cabe rawit--,"Potong semua sayur dan daging. Untuk daging sesuai selera yaaa--Potong tipis bamet bawang putih kemudian tumis sampai harum.--Masukkan wortel, sampai layu kemudian daging kambing, aduk sebentar sekitar dua menit.--Masukkan bunga kol beti sedikit air. Tambahkan garam kecap manis dan saos tiram. Tes rasa--Tunggu sampai bunga kol agak layu. Tiriskan--",1,/id/resep/3285587-kitaberbagi-kambing-sayur,kambing
Gule Kambing #KitaBerbagi,"tulang+daging kambing--air untuk merebus daging--santan--bumbu halus:--bawang putih--bawang merah--kemiri--jahe--kunyit--ketumbar +  jinten--merica +  pala--cabe rawit--garam dan gula--bumbu cemplung:--serai, bagian putih aja, geprek--lengkuas, geprek--daun jeruk--daun kari--kapulaga--daun salam--kuntum cengkeh--kayu manis/keningar--bawang goreng--","Rebus daging dan tulang kambing hingga empuk. *Sisa air kaldu jangan terlalu banyak--Tumis bumbu halus hingga harum, masukkan Bumbu cemplung dan biarkan hingga aroma bumbu menyatu. Lalu tuang ke dalam rebusan daging yg sdh empuk.--Masukan santan dan masak lagi dg api kecil hingga bumbu meresap. Jangan lupa diaduk agar santan tdk pecah.--Tes rasa. Jika uda oke taburin bawang goreng dan matikan api.--Siap disajikan--",49,/id/resep/3284596-gule-kambing-kitaberbagi,kambing
