Title,Ingredients,Steps,Loves,URL
Geneman urang (udang),udang yang telah di kupas--kelapa parut--beberapa  daun pisang--garam--bumbu halus :--bawang merah--bawang putih--cabe rawit--lada bubuk--kencur bubuk--penyedap rasa--,"Haluskan semua bumbu, kemudian campur merata dengan kelapa parut, koreksi rasa--Tambahkan udang, aduk rata. lalu ambil beberapa sendok adonan untuk di bungkus dengan daun pisang--Kukus selama 20-30 menit, sajikan--",4,/id/resep/4447312-geneman-urang-udang
Udang goreng kencur,udang sedang buang kepala--bahan halus--garam--bawang putih--kunyit--ketumbar--kencur--jahe--,Cuci bersih udang sisihkan...--Haluskan semua bahan campurkan ke udangnya diamkan kurleb 15mnt agar meresap...--Panas kan wajan yg sudah berisi minyak...goreng semua udang dng bumbu2nya...(ditutup ya agar tak kena letupan minyak panasnya...selamat mencoba--,6,/id/resep/4448406-udang-goreng-kencur
Balado Udang,"udang--bawang merah--bawang putih--tomat--cabe merah besar--rawit merah--garam, gula, penyedap--","Cuci bersih udang buang kepalanya--Beri perasaan jeruk nipis--Haluskan semua bumbu--Goreng udang sebentar saja, angkat sisihkan--Tumis bumbu halus hingga harum dan matang, masukan garam, gula, penyedap secukupnya, tes rasa--Jika sudah dirasa pas masukan udang dan tumis sampai matang, lalu angkat--Udang Balado siap disajikan dengan nasi hangat--",4,/id/resep/4448466-balado-udang
Udang balado saus pasta,udang--cabe besar--bawang putih--bawang merah--daun salam--saus pasta delmonte spagetti--,"Uleg bawang merah n bawang putih sampai halus--Blender cabe hingga lembut, jgn terlalu cair--Tumis bawang merah n bawang putih lalu masukan cabenya n 1 sdm saus pasta--Masukan udang,tunggu sampai mendidih n udang nya berubah menjadi merah--Masukan gula, n royco secukupnya. Tes rasa, jika sudah pas tinggal disajikan--",7,/id/resep/4448176-udang-balado-saus-pasta
Tumis Udang Cabe Ijo,udang kupas--cabe ijo iris serong--daung bawang---  bawang putih iris--bawang merah iris--daun jeruk--garam--gula--kecap manis--minyak untuk menumis--royco--,"Tumis bawang merah, bawang putih sampai harum dah berubah warna agak kecoklatan--Masukan irisan cabe ijo, daun bawang dan daun jeruk, tumis sampai cabe agak layu--Masukan udang, boleh tambahkan sedikit air--Setelah udang berubah warna masukan gula, garam, kecap dan royco. Tes rasa.--Masak hingga matang dan siap dihidangkan bersama nasi hangat--",1,/id/resep/4448126-tumis-udang-cabe-ijo
Udang pete,udang besar--telur puyuh--bumbu rajang :--bawang bombay ukuran kecil--bawang putih--bagian paprika hijau--cabe merah besar--cabe rawit--sisir pete--tomat ukuran kecil--bumbu :--garam--saos tiram--tetes saos raja rasa--kecap manis--saos tomat--,"Udang buang kepalanya (bisa dipakai untuk minyak udang) belah tengahnya. Goreng sebentar, jangan sampai kering, tujuannya supaya nanti kalau masakan dingin tidak amis.--Goreng sebentar telur puyuh (optional)--Rajang semua bumbu.--Tumis bawang bombay dan bawang putih terlebih dulu hingga harum baru setelah itu masukkan bahan rajang lainnya. Kalau suka rasa pete yg kuat, petenya bisa dimasukkan terakhir tanpa ditumis ya..--Kalau sudah layu, tambahkan semua bumbu (saos garam dll) baru masukkan udang dan telur. Selalu koreksi rasa ya bund..karena selera masing2 orang tidak sama..--Selamat memasak😉😉😉--",6,/id/resep/4448237-udang-pete
Udang saus asam manis,"udang--bawang bombay uk besar, kalau sedang boleh--bawang putih--tomat uk sedang--saus sambal--saus tiram--kecap--garam--gula--air jeruk nipis--kaldu bubuk--cabe rawit--minyak goreng untuk menumis--air--","Kupas kepala kulit dan ekor udang(sesuai selera ya bun kadang ad yg masih suka ad sedikit kulit&ekornya), cuci bersih, sisihkan--Iris2 bawang bombay, bawang putih, tomat cabe rawit,--Panaskan minyak, lalu tumis bahan yg sudah dirajang sampai wangi, masukkan semua saus dan kecap, tambahkan gula garam dan penyedap dan sedikit air masak hingga meletup2, masukkan jeruk nipis, aduk2 lalu test rasa--Bila dirasa sudah pas, masukkan udang dan masak hingga air menyusut dan bumbu meresap,--Siap sajikan... Happy cooking bunda 😍😍😍😍--",37,/id/resep/4447591-udang-saus-asam-manis
Udang goreng tepung asam manis,udang--tepung terigu/tepung bumbu instan--tepung maizena--bawang bombay--cm jahe--bawang putih--bawang merah--tomat besar--cabe rawit--cabe besar merah--merica bubuk--saus tiram--garam--penyedap--gula pasir--air--daun jeruk--saus tomat--,"Bagi dua tepung terigunya basah dan kering,baluri udang kedalam tepung kering lalu ketepung basah tepung kering dan goreng sampai kering tiriskan,larutkan tepung maizena sisihkan,--Iris bawang putih,bawang merah,cabe,bawang bombay,jahe,1tomat,1tomat di blender.--Tumis bawang putih,bawang merah,bawang bombay sampai harum,masukan saos tiram,tomat yang sudah diblender,masukan saus sambal,setelah mendidih masukan bawang bombay,wortel,setelah matang tambahkan air sedikit,masukan garam,penyedap,merica,gula,tambahkan larutan tepung maizena,aduk aduk matikan kompor siram ke udang yang sudah digoreng.selamat mencoba🙂--",2,/id/resep/4447601-udang-goreng-tepung-asam-manis
Udang Goreng Tepung,udang--iris jeruk nipis--bahan pencelup :--telur ukuran kecil--terigu--garam--kaldu bubuk--merica bubuk--bawang putih yang sudah dihaluskan--bahan baluran tepung:--terigu--tepung kanji--maizena--garam--kaldu bubuk1/--lada bubuk1/--bawang putih bubuk--kunyit bubuk--,"Bersihkan udang,buang kepala dan kulit,cuci bersih lalu beri air dan perasan jeruk nipis,rendam udang 15 menit dengan air yang sudah diberi perasan jeruk nipis,lalu cuci kembali dan tiriskan--Pencelup : Aduk telor,terigu,garam,lada bubuk,kaldu buBuk,bawang putih yang sudah dihaluskan jadi satu,hingga menjadi adonan kental,sisihkan--Bahan baluran tepung: Campur semua bahan jadi satu hingga rata.--Celupkan udang pada bahan pencelup,lalu gulingkan dalam bahan baluran tepung hingga rata.Bersihkan dibagian ekor dari tepung,agar hasilnya tetap cantik--Panaskan minyak lalu goreng udang hingga matang--",22,/id/resep/4447241-udang-goreng-tepung
Tumis Buncis Udang,buncis--jagung--wortel--ekor udang kupas--bumbu:--cabai rawit merah--cabai merah kriting--bawang merah--bawang putih--gula--garam--penyedap--,"Siangi sayuran dan cuci bersih--Iris2 semua bumbu.--Siapkan wajan panaskan minyak. Tumis semua bumbu dan tambahkan gula, garam, dan penyedap. jika aroma sudah keluar masukkan wortel dan buncis. Masak hingga layu--Masukkan jagung dan udang. Tumis campur semua, bahkan sedikit air--Test rasa, masak hingga matang. Siap di sajikan--",8,/id/resep/4446846-tumis-buncis-udang
Tumis Udang x Jagung Buncis Pete,"jagung uk sedang--udang kupas segar--bawang putih--bawang merah--bawang bombai--papan pete, aku  kecil2--tomat uk kecil--cabai rawit merah utuh, iris kalau ingin pedasnya lebih kerasa--merica--garam--gula pasir--penyedap rasa ayam--","Bersihkan sayurannya / bahan2nya, potong sesuai selera, aku potongnya kecil2.--Tumis bawang2an, tomat, dan cabai, lalu masukkan udang dan pete. Tumis sebentar.--Masukkan jagung dan buncisnya, beri air secukupnya. Beri bumbu, cek rasa. Masak sampai airnya sedikit meresap. Setelah matang angkat dan sajikan. ❤--",3,/id/resep/4445826-tumis-udang-x-jagung-buncis-pete
Perkedel tahu udang,"tahu sedang--ekor udang galah yg besar--tepung tempe kriuk me : merk kobe--daun jeruk, buang nya iris halus--telur--tepung terigu--bawang putih, geprek cincang--gelas air--garam untuk udang--","Bersihkan udang, beri garam sedikit, potong2 1 cm, sisihkan.--Campurkan semua bahan, kasih air 1/2 gelas, aduk rata, masukkan tahu, hancurkan dengan garpu hingga menyatu dengan adonan. Tambahkan potongan udang, aduk rata.--Goreng 1 sendok sayur hingga kuNing keemasan, angkat tiriskan. Lakukan hingga adonan habis.--Sajikan.--Bisa dimakan dengan cabe rawit, cuko pempek atau bumbu pecel 😉😉--",17,/id/resep/4444760-perkedel-tahu-udang
Udang Goreng Mentega Gurih,"udang putih ukuran kecil dan sedang--bawang putih, iris tipis--bawang merah, iris tipis--bawang bombai ukuran sedang, iris tipis--merica bubuk--margarin--garam--gula--air panas--","Tempatkan udang yg sudah bersih pada wadah. Kucuri udang dengan perasan jeruk nipis kemudian aduk2 agar air jeruk merata tercampur. Fungsinya biar udang nggak terlalu amis. Diamkan kira-kira 10 menit--Panaskan wajan dengan api kecil. Masukkan margarin. Tumis bawang bombai sampai cukup harum, kemudian baru masukkan bawang merah dan bawang putih. Masak sampai bumbu harum--Besarkan api lalu masukkan udang dan segera bolak-balik agar bumbu meresap rata dan untuk mencegah overcooked.--Setelah 1 menit, tambahkan gula, garam, merica bubuk, dan air. Kemudian masak kembali sebentar kira-kira 3-4 menit atau jika udang sudah terlihat merah--Koreksi rasa dan segera matikan api.--Segera pindahkan udang pada tempat sajian untuk menghentikan proses memasak. Udang goreng mentega pun siap dihidangkan--",4,/id/resep/4444586-udang-goreng-mentega-gurih
Udang tempe kuah santan,udang besar kupas--tempe--santan kara--bumbu halus :--cabe rawit--cabe besar--se kunyit--ketumbar--daun jeruk--bawang putih--bawang merah--lengkuas muda--garam--gula setngh--,"Haluskan bumbu-bumbu menggunakan ulekan.--Iris dadu tempe, cuci udang sampai bersih.--Goreng udang setengah mateng, kemudian tumis bumbu yg sudah dihaluskan sampai harum.--Masukkan tempe yg sudah dipotong dan udang yg sudah digoreng kemudian kasih air sesuai secukupnya (me 500ml). Kalau sudah mendidih masukkan santan dan garam gula secukupnyam kemudian tes rasa. Dan siap dinikmati😍--",7,/id/resep/4444551-udang-tempe-kuah-santan
Tumis bayam udang,"bayam--udang--wortel--putren--bawang putih--garam, gula--minyak untuk menumis--","Cuci bersih semua bahan--Tumis bawang putih cincang hingga harum--Masukkan udang, wortel dan putren--Terakhir masukkan bayam beri sedikit air (2 sendok makan),tambahkan garam dan gula cek rasa--Siap dihidangkan mudah bukan 😁--",2,/id/resep/4444156-tumis-bayam-udang
Sop udang simpel,"udang, belah punggung--bawang merah, iris tipis--bawang putih, iris tipis--cabe merah,  serong--daun kunyit--air--garam dan merica--","Tumis bawang merah dan bawang putih sampai wangi, lalu masukkan cabe. Tumis sebentar.--Masukkan udang dan daun kunyit, lalu tuang air secukupnya.--Masak hingga mendidih, lalu masukkan garam dan merica.--Tes rasa.--Siap dihidangkan.--",7,/id/resep/4444105-sop-udang-simpel
Capcay Udang Simple ala Annisa Ellen,udang ukuran kecil--wortel--brokoli--kubis--cabe merah--daun bawang--saori saos tiram--minyak goreng--mentega--air--bumbu di ulek :--bawang putih--kemiri--merica bubuk--sepucuk  garam----,"Cuci semua sayuran dan udang sampai bersih, bersihkan dan buang kepala udang--Potong cabe merah dan wortel berbentuk memanjang, potong daun bawang kotak2, brokoli potong ukuran sedang, potong kubis sesuai selera--Goreng terlebih dahulu udang dengan mentega--Panaskan teflon dan masukkan minyak goreng secukupnya, masukkan bumbu yang sudah di ulek tadi, aduk dan tunggu sampai wanginya harum, lalu masukkan cabe merah dan wortel, tambahkan air secukupnya, aduk dan tunggu sampai wortel agak lunak, setelah itu masukkan semua bahan seperti udang, brokoli, kubis, dan daun bawang. Jika masih kurang air bisa di tambahkan air lagi secukupnya. Dan terakhir masukkan Saori Saos Tiram. Aduk hingga merata dan tunggu sampai matang.--Angkat dan tiriskan, masakan siap untuk disajikan. Selamat mencoba 🤗--",4,/id/resep/4443939-capcay-udang-simple-ala-annisa-ellen
Sempol Udang Sayur,udang--wortel--telur--bawang putih--penyedap rasa + garam--lada--tepung tapioka--tepung terigu--telur untuk olesan--air untuk rebusan--minyak untuk menggoreng--,"Kupas udang, blender bersama dengan bawang putih dan telur.--Parut wortel, campur dengan udang yang telah dihaluskan tadi.--Campur tepung tapioka, terigu, garam+penyedap rasa. Aduk hingga kalis. Jika terlalu lembek bisa ditambahi tepung terigu. Disesuaikan.--Setelah kalis, bentuk seperti sempol pada tusuk sate. Panaskan air, masukkan sempol, rebus hingga matang. Tiriskan.--Panaskan minyak goreng, goreng sempol sebentar. Setelah setengah matang, angkat sempol celupkan kedalam kocokan telur, goreng lagi hingga matang. Setelah matang, angkat dan sajikan.--Sempol siap disantap bersama saos dan kecap :))--",8,/id/resep/4444054-sempol-udang-sayur
Nasi Bakar isi Balado udang kentang,beras putih--santan  larutkan dg air  gelas--teri medan goreng--cabe rawit orange--daun pisang dan tusuk gigi--iris lengkuas--daun salam--daun jeruk--sere--balado kentang udang--,"Siapkan rice cooker. Cuci beras, masukkan ke dlm rice cooker. Tambahkan air, santan, garam, daun salam, sereh, lengkuas, daun jeruk. Masak hingga tanak--Setelah tanak, taburkan teri medan dan cabe rawit. Tutup rice cooker 10 menit hingga tanak lagi.--Siapkan daun pisang. Lalu tata Nasi dr rice cooker dan balado udang ketang) bungkus spt gambar ini--Bakar diatas wajan teflon, bolak-balik agar merata.--Siap disantap. Nasi bakar sederhana, harumnya daun pisang bikin nagih makannya.--",10,/id/resep/4443700-nasi-bakar-isi-balado-udang-kentang
Udang saos tiram pedas,udang galah--bawang putih--bawang bombay--jahe--daun jeruk--daun sereh--daun bawang--air matang--garam--merica--saos tiram--maizena yg di larutkan dgn sdkt air--bumbu yg di haluskan:--cabe merah--rawit merah--tomat--gula merah--,"Tumis bawang putih, bawang bombay sampai harum.--Masukkan bumbu halus, jahe, daun jeruk, sereh. Tumis sampai harum.--Masukkan udang, tambahkan sedikit air. Beri garam, merica, saos tiram. Masak sampai udang matang. Jangan terlalu lama krn tekstur udang nanti jadi liat.--Kecilkan api, Masukkan maizena yg sudah dilarutkan. Tambahkan daun bawang..--Voiiillaaaa... Jadiiiii--",47,/id/resep/4443324-udang-saos-tiram-pedas
Tumis buncis udang wortel,"buncis, 2 serong--wortel, serut tebal--udang kecil yg sdh dibuang kepala & buntut--bawang putih, cincang kasar--lombok hijau besar, buang  2 tipis--tomat, 2--terasi--garam & gula--","Tumis bawang putih sampai layu masukan terasi lalu tumis sampai harum... masukan udang, aduk2 sampai udang berubah warna.. masukan irisan cabe dan tomat aduk biarkan agak layu.--Masukan buncis dan wortel aduk rata, tutup wajan biarkan sampai sayuran layu... tambahkan sedikit air +garam dan gula, aduk rata.--Masak sampai air menyusut, tes rasa.. jika sdh pas rasanya angkat dan sajikan.--",22,/id/resep/4443303-tumis-buncis-udang-wortel
Udang goreng bawang putih,udang--garam kasar--bawang putih--tepung beras--minyak utk menggoreng--,"Cuci bersih udang buang ujung kepalanya dan belah sedikit bagian tengah badan udang tarik kotoranya--Haluskan bawang putih dan garam--Campurkan udang dengan bumbu, aduk rata lalu beri tepung beras aduk2 rata--Goreng udang sampai garing, angkat/tiriskan.. jangan lupa ambil remahan bawang didalam minyak td dan tabur diatas udang--",1,/id/resep/4443475-udang-goreng-bawang-putih
Bakwan Udang,udang--tepung beras--kemiri--bawang putih--kunyit--cabai--ketumbar--air--royko--garam--micin--,"Cuci bersih udang--Ulek kemiri, bawang putih, kunyit, cabai, ketumbar sampai halus setelah itu campur dengan udang--Campurkan semua tepung beras dengan udang dan bumbu ulek--Tambahkan air sampai menyatu dengan sempurna--Tambahkan garam, royko, micin sampai enak--Goreng dengan minyak panas dan hidangkan bersama sambal pedas 👍--",2,/id/resep/4443548-bakwan-udang
Tumis Phok Coy Udang Wortel Plus Bawang Bombay,phok coy--udang--wortel--bawang bombay--bawang putih--kecap manis--merica--gula--garam--penyedap rasa--air--,"Cuci bersih phok coy(sawi hijau), wortel lalu potong2--Cuci bersih udang yang sudah di siangi--Iris-iris bawang putih dan bawang bombay (tumis sampe agak layu), tambahkan sedikit air--Masukkan udang, merica bubuk, gula, garam, aduk rata--Lanjut masukkan wortel aduk rata sampe wortel setengah matang, lalu masukkan sawi--Tambahkan kecap (saya pakai 1 sdm kecap), test rasa, bisa tambahkan penyedap rasa sedikit saja bila suka, aduk rata sampai matang--Tumis Phok Coy Udang Wortel Plus Bawang Bombay siap d'Hidangkan--",2,/id/resep/4443147-tumis-phok-coy-udang-wortel-plus-bawang-bombay
Bakwan sayur saos petis udang,wortel--kol/kubis--tepung terigu--bawang putih--kemiri--ketumbar bubuk--garam--penyedap--bahan petis--petis udang--bawang putih--gula pasir--penyedap--,"Ulek bawang putih, kemiri sampai halus--Campur tepung terigu bumbu halus dan ketumbar, garam, penyedap,tambahkan air kemudian masukan sayuran (wortel dan kubis) sampai rata--Goreng bakwan sampai kecoklatan--Untuk petis udangnya ulek bawang putih, didihkan air, dan masukan petis beserta bumbunya masak hingga meletup2 dan angkat--",6,/id/resep/4358013-bakwan-sayur-saos-petis-udang
Bakwan sayuran n udang,toge--wortel iris korek api--daun bawang--udang--bumbu halus :--lada--bawang putih--garam--terigu--tepung beras--air--,"Campur toge, wortel dan daun bawang aduk rata--Cuci bersih udang buang kepalanya, kulit dan buntutnya jgn dibuang--Campur terigu dan tepung beras beri air sckpnya aduk rata dgn kekentalan sedang masukan jg bumbu halus,garam dan kaldu bubuk aduk rata (icip rasa)--Masukan sayuran ke tepung sckpnya dl (kira2)--Panaskan minyak agak banyak....bikin versi bundar masukan jg centong sayur ke minyak sampai bnr2 panas--Setelah minyak dan centong panas angkat centong sisakan sedikit minyak d centong, taruh adonan bakwan dicentong dan ksh udang diatasnya (hati2 dgn centong yg panas)--Kemudian masukan centong yg berisi adonan bakwan ke minyak--Tunggu bbrp saat sampai bakwan terlepas dr centongnya, goreng bakwan sampai matang dan kecoklatan dgn api sedang--Bakwan siap disantap dgn cabe rawit bisa jg buat lauk makan siang--Selamat mencoba 👌--",19,/id/resep/4423304-bakwan-sayuran-n-udang
Udang balado pedas,udang bersihkan--bumbu halus:--cabe rawit merah--cabe rawit merah--bawang putih--bawang merah--tomat--gula--garam--kaldu bubuk ayam--air--merica bubuk--cabe keriting merah--bawang putih--bawang merah--tomat--gula--garam--kaldu bubuk ayam--air--merica bubuk--,"Bersihkan udang, (kalau saya masih pakai kepala dan kulit). lumuri dengan jeruk nipis, diamkan beberapa saat.--Cuci udang lalu goreng (saya lebih suka yang garing), sisihkan--Tumis bumbu halus sampai harum. tambahkan gula, garam, kaldu bubuk dan sedikit air. cek rasa lalu masukkan udang. biarkan bumbu meresap--",5,/id/resep/4442567-udang-balado-pedas
Udang Crispy Saos Kerang,udang crispy ¼--botol saos tomat--maizena--gula & garam--,"Rajang bawang merah, bawang putih, tomat--Kemudian tumis bawang merah, bawang putih, tomat--Setelah harum, masukkan kerang kupas kedalam tumisan--Masukkan merica bubuk, gula, garam secukupnya, aduk 2 menit--Masukkan saus tomat ½ botol kecil--Agar mengental tambahkan maizena 1 sendok teh kedalam air ½ gelas tanggung, tunggu 3 menit sampai semua bumbu meresap sempurna--Matikan kompor dan masukkan udang crispy aduk hingga saos merata pada udang crispy tsb--Sajikan dengan nasi hangat--Selamat mencoba 👍--",2,/id/resep/4442244-udang-crispy-saos-kerang
Udang saos tiram asam manis,"udang galah, buang kepala--bumbu:--bawang putih--cabe merah keriting--cabe rawit merah--kemiri--jari lada an--tomat , 2 dan haluskan kasar--seledri iris kecil2--saos tiram, saos tomat, saos sambal dan kecap manis--","Haluskan semua bumbu dan tumis sampe harum--Setelah bumbu harum, masukkan tomat yang sudah dihaluskan smp bumbu berubah berwarna merah--Tambahkan garam dan gula pasir sesuai selera--Masukkan udang.. aduk rata smp matang tapi jangan sampai over cook karena membuat tekstur udang tdk segar lagi--Tambahkan saos tiram, saos tomat, saos sambal dan sedikit kecap manis--Setelah matang sebelum api dimatikan, taburkan seledri, aduk sampai rata dan matikan apik--Siap dihidangkan--",7,/id/resep/4442289-udang-saos-tiram-asam-manis
Udang saus telor asin,ekor udang ukuran sedang--jeruk nipis--tepung terigu--tepung maizena--masako--putih telur--telor asin--margarin--bawang putih--jahe--bawang bombay--lada--garam--garlic powder--,"Bersihkan udang, buang kepalanya buang kotoran udang pada bagian punggung dan bawah udang, sisakan buntut udang..--Marinade udang dengan air jeruk nipis, garam, lada dan garlic powder.. masukkan kulkas, marinade min 15 menit..--Setelah udang di marinade masukan putih telur ke dalam udang, aduk hingga semua udang terlapisi putih telur..--Campurkan tepung terigu, tepung maizena, dan masako, setelah tercampur balurkan udang ke dalam adonan tepung hingga terlapisi semuanya..--Siapkan minyak panas untuk menggoreng udang, setelah cukup matang angkat, panaskan minyak lebih panas lalu masukkan kembali udang, goreng selama kurang lebih 1 menit lalu angkat, tiriskan (digoreng 2x agar lebih crispy)..--Panaskan wajan, masukkan margarin, bawang putih, bawang bombay dan jahe, masak hingga harum lalu masukkan merah telor yg sudah dilumatkan dengan sedikit air.. Aduk hingga berbusa, lalu masukkan udangnya aduk hingga merata..--Setelah tercampur rata, siap untuk disajikan :)--",5,/id/resep/4442399-udang-saus-telor-asin
Botok jamur tahu udang,kelapa parut--grm udang bersih tanpa kepala dan kulit--jamur tiram--tahu--telor--tomat  dadu--daun pisang--bumbu halus--cabe merah besar--cabe rawit--bawang putih--bawang merah--kemiri--ketumbar--jahe--kunyit--lengkuas--kencur--lmbar daun jeruk--garam--gula--msg kalau perlu aku ngk pakai--,Rebus tahu di air mendidih sebentar dan angkat potong dadu.rebus jamur tiram sebentar saja ya angkat celur daun pisang di air rebusan tahu tadi bagi daun pisang layu biar ngk sobek waktu kita pakai--Haluskan bumbu halus. satukan semua bahan kelapa parut tomat tahu udang jamur aduk rata jagan lupa beri garam gula aduk rata koreksi rasa pecahkan telor aduk rata dan bungkus dengan daun pisang tusuk dengan lidi kukus selama 30menit--Sajikan----,5,/id/resep/4442095-botok-jamur-tahu-udang
Sambal goreng udang buncis,"udang , buang kepala dan ekornya--buncis ,--bumbu :--cabe merah keriting--cabe rawit merah--bawang merah--bawang putih--tomat--kemiri--salam, laos, serai, daun jeruk--","Haluskan semua bumbu cabe, bawang merah, bawang putih dan kemiri--Panaskan minyak dan tumis bumbu sampai harum dan keluar minyak--Masukkan salam,.laos, serai dan daun jeruk.--Masukkan garam, gula jawa dan sedikit gula pasir sesuai selera--Masukkan udang, tumis sampai tercampur rata dg bumbu baru masukkan buncis--Setelah buncis layu.. matikan api dan siap dihidangkan--",7,/id/resep/4442147-sambal-goreng-udang-buncis
Nasi Goreng Udang Oriental,"nasi--udang kupas--bawang merah, haluskan--bawang putih, haluskan--telur--margarin--garam--merica--","Kocok lepas telur--Panaskan wajan, masukkan margarin, setelah panas masukkan telur.--Aduk telur untuk membuat scrambled egg. Angkat dan sisihkan.--Panaskan lagi wajan, masukkan 2 sendok makan margarin.--Tumis bawang merah dan bawang putih hingga wangi.--Masukkan udang, tumis sampai berubah warna.--Masukkan nasi aduk sampai rata.--Bumbui dengan garam, gula dan merica. Aduk rata.--Masukkan telur aduk hingga rata.--Seimbangkan rasa.--Siap dihidangkan.--",3,/id/resep/4441516-nasi-goreng-udang-oriental
Balado Kentang Udang,kentang--udang--papan pete--daun jeruk--kemiri--cabe rawit keriting dan cabe syaiton--bawang merah--bawang putih--terasi udang abc--tomat--minyak utk menumis--,"Potong dadu kentang, goreng kering, kemudian sisihkan--Rebus cabe, bawang putih, bawang merah, dan tomat hingga lunak kemudian di haluskan bersama dg terasi dn kemiri (kalau sy d blender saja)--Tumis bumbu halus hingga harum, masukkan pete, daun jeruk, dan udang, lalu koreksi rasa.--Masukan kentang goreng. Aduk hingga semua bahan tercampur rata. Balado siap di sajikan.--",1,/id/resep/4441357-balado-kentang-udang
Sambal Gami Udang,udang--bumbu sambal 👇--bawang putih--bawang merah--tomat--cabe kecil--terasi abc--daun jeruk--gula dan garam--minyak goreng--,"Cuci bersih udang yang telah dibuang ekor dan kulit kepalanya, tiriskan--Goreng bumbu sambal (kecuali daun jeruk) sampai layu, lalu uleg sampai agak halus--Letakkan cobek diatas kompor lalu tumis sambal dengan minyak. Tambahkan gula, garam, daun jeruk beserta udang yang telah dicuci.--Tunggu sampai mendidih dan udang matang. Tes rasa kemudian siap disajikan--",7,/id/resep/4440158-sambal-gami-udang
Udang Asam Manis Glowing,udang--bawang merah--kunyit bubuk--garam--penyedap rasa--air asam jawa--,"Bersihkan udang dan cuci bersih. (Saya tidak kupas kulit)--Masukkan udang dalam air asam Jawa.--Iris bawang merah--Panaskan minyak, tumis irisan bawang merah.--Masukkan udang dan air asamnya ke dalam tumisan. Aduk.--Beri kunyit dan garam. Tes rasa--Tunggu sampai kuah mengental dan dapat warna glowingnya.--Angkat. Sajikan--",2,/id/resep/4439423-udang-asam-manis-glowing
Gulai udang dengan daun ubi,"udang galah/peci yg sedang/besar--daun ubi--kelapa tua, parut--daun salam--daun kunyit--serai--asam kandis--daun jeruk--bahan bumbu halus :--cabe keriting--bawang merah--bawang putih--sejempol lengkuas/laos--sejempol jahe--se kunyit--kemiri--garam--","Bersihkan udang, buang ujung kepala dan kulit dikepala udang, gunting kaki2 dan punggungnya buang kotorannya. Cuci bersih, garami, sisihkan.--Siangi daun ubi/daun singkong, ambil yg muda2. Cuci. Rebus dengan sedikit garam hingga empuk. Sisihkan.--Haluskan semua bumbu. Peras kelapa hingga santan keluar kurang lebih jadi 1 kg santan.--Masukkan bumbu halus dan santan dalam kuali, tambahkan daun salam, daun kunyit, daun jeruk, serai, asam kandis dan garam, aduk rata didihkan.--Setelah mendidih masukkan udang, masak hingga udang 1/2 matang.--Daun ubi yg sudah empuk diperas, potong2 atau gunting. Masukkan dalam gulai.--Masak hingga udang dan daun ubi empuk, kuah mengental dan taminyak.--Sajikan dengan nasi panas... dijamin batambuah tambuah maambiak nasinyo 😂😂😂. Nan sabana bana lamak...😋😋😋😋😋--",24,/id/resep/4439465-gulai-udang-dengan-daun-ubi
Udang goreng tepung,udang--putih telur--tepung sajiku--tepung beras--air--,"Buang kepala udang cuci bersih lalu taruh di kulkas 1-2 jam--Ambil 1 sdm tepung sajiku campurkan dengan putih telur beei sedikit air aduk rata,adonan seperti kulit pisang goreng ya kekentalanya--Jadikan 1 sisa tepung sajiku dan tepung beras didalam wadah tertutup/ toples--Celupkan udang ke bahan basah/ adonan tepung telur tadi lalu taruh ditoples yg berisi tepung kering tutup toples kocok beberapa kali--Langsung goreng dlm minyak panas setelah dikocok,kecilkan api lnjutkan menggoreng sampai matang--",15,/id/resep/4423294-udang-goreng-tepung
Udang galah goreng,udang galah--bawang putih--minyak goreng--garam--,"Bersihkan udang,buang kotoran dikepala udang,dan cuci bersih--Haluskan bawang putih dan garam,campurkan udang dan bumbu,aduk agar bumbu tercampur rata,biarkan bumbu resap dulu selama 15 menit--Panaskan penggorengan dan masukan udang,goreng sampai kemerahan,angkat dan tiriskan--Udang galah goreng sudah siap dihidangkan--",2,/id/resep/4438870-udang-galah-goreng
Shrimp with salted-egg sauce,"udang--bgks tepung bumbu serbaguna--telur ayam--bawang putih--cabe rawit--daun bawang--telur asin matang--susu full cream/plain--gula, garam, merica--","Rendam udang dalam air lemon/daun jeruk selama beberapa menit (menghilangkan bau amis)--Masukkan udang kedalam putih telur kemudian lumuri dengan tepung bumbu. Goreng sampai kuning keemasan dengan api sedang--Persiapan saus telur asin:--Haluskan kuning telur asin dengan garpu dan ditambahkan susu cair sedikit demi sedikit sampai agak encer--Panaskan minyak, tumis bawang putih yg sudah dicincang halus, cabe rawit dan daun bawang iris tipis.--Tumis hingga harum--Masukkan campuran saus telur asin, kecilkan api dan aduk rata--Jangan lupa tambahkan gula, garam dan lada sesuai selera (rasa cenderung gurih)--Masukkan udang goreng tepung tadi. Kemudian matikan api--Siap disajikan :)--",6,/id/resep/4439163-shrimp-with-salted-egg-sauce
